0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
18984,18950,18869,18714,18507,18248,17933,17598,17210,16788,16345,15847,15296,14719,14109,13478,12811,12123,11419,10704,9960,9229,8496,7736,7013,6415,5828,5268,4752,4254,3777,3325,2899,2521,2163,1829,1551,1296,1078,863,662,479,354,243,166,115,84,57,43,26,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18984,18954,18866,18742,18552,18298,17996,17627,17207,16761,16286,15776,15233,14667,14074,13412,12733,12051,11363,10653,9914,9200,8470,7772,7075,6425,5783,5205,4715,4253,3838,3431,3036,2694,2380,2086,1836,1612,1415,1259,1108,971,839,715,606,503,423,338,264,197,144,92,57,31,15,6,1,0,0,0,0,0,0,0,0,0,0
18984,18956,18882,18734,18545,18309,18003,17639,17221,16787,16289,15780,15228,14639,14000,13380,12755,12094,11456,10754,10097,9437,8775,8105,7485,6908,6322,5765,5225,4690,4180,3683,3251,2846,2466,2110,1801,1519,1275,1076,887,712,540,391,268,170,94,54,26,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18984,18946,18866,18726,18538,18286,17974,17648,17244,16822,16362,15884,15376,14862,14299,13764,13239,12739,12273,11848,11376,10926,10445,9956,9497,9057,8610,8180,7729,7241,6802,6375,5921,5473,5030,4567,4141,3743,3400,3093,2802,2542,2292,2073,1884,1707,1523,1351,1187,1038,911,801,703,615,533,455,387,336,276,230,180,141,104,76,52,37,20
18984,18947,18857,18714,18507,18240,17933,17579,17148,16659,16105,15521,14904,14230,13546,12813,12079,11339,10554,9806,9017,8275,7559,6861,6198,5554,4921,4319,3747,3213,2723,2281,1920,1605,1352,1140,979,820,659,542,437,357,282,223,165,121,88,61,39,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18984,18947,18855,18714,18532,18300,18020,17686,17284,16843,16333,15811,15255,14703,14154,13616,13064,12516,11975,11428,10887,10359,9850,9309,8755,8217,7671,7133,6673,6211,5790,5393,5003,4660,4298,3987,3696,3426,3144,2885,2634,2415,2207,1999,1785,1597,1441,1302,1190,1064,954,853,751,668,605,539,466,398,345,291,230,173,134,102,71,49,29
18984,18947,18850,18709,18515,18287,18012,17690,17305,16903,16480,15963,15442,14890,14318,13715,13072,12385,11652,10910,10213,9481,8770,8081,7376,6728,6072,5458,4889,4352,3853,3418,3032,2730,2458,2212,1997,1789,1612,1458,1338,1237,1139,1050,960,882,796,714,637,567,506,446,395,339,291,246,209,167,130,101,79,59,41,26,10,4,0
18984,18948,18861,18724,18535,18307,18043,17744,17408,17021,16620,16167,15688,15182,14701,14194,13685,13158,12607,12089,11542,10982,10435,9880,9353,8819,8306,7845,7403,6991,6616,6260,5930,5629,5330,5041,4735,4454,4169,3907,3647,3404,3178,2967,2760,2558,2352,2161,1963,1787,1606,1431,1283,1144,996,853,723,611,497,408,325,239,174,116,68,29,9
18984,18949,18875,18743,18563,18327,18037,17695,17300,16857,16397,15898,15372,14866,14340,13816,13260,12686,12140,11561,10981,10391,9813,9261,8716,8215,7728,7273,6811,6349,5916,5483,5063,4657,4300,3953,3651,3379,3147,2922,2726,2509,2323,2138,1979,1833,1688,1562,1434,1326,1228,1132,1040,960,873,791,712,638,567,501,445,384,331,288,245,189,138
18984,18949,18861,18732,18533,18275,17969,17624,17221,16766,16274,15708,15115,14493,13856,13184,12473,11718,10997,10212,9487,8781,8100,7413,6723,6105,5564,5054,4585,4093,3653,3248,2880,2542,2238,1970,1740,1528,1339,1198,1058,958,867,785,717,651,587,534,471,408,364,319,277,239,210,174,144,119,91,72,53,37,23,11,3,2,0
18984,18952,18877,18738,18544,18301,18006,17663,17266,16827,16338,15842,15348,14860,14354,13860,13345,12813,12252,11670,11077,10535,9983,9467,8970,8543,8104,7684,7277,6894,6505,6127,5765,5434,5091,4790,4475,4169,3872,3585,3320,3085,2898,2732,2581,2436,2316,2194,2070,1957,1858,1736,1624,1515,1412,1295,1191,1092,1004,918,826,755,672,602,530,467,397
18984,18955,18885,18756,18569,18338,18070,17759,17412,17023,16586,16101,15597,15028,14440,13836,13216,12591,11976,11370,10733,10119,9498,8924,8334,7768,7225,6702,6205,5723,5252,4798,4355,3938,3524,3133,2791,2489,2208,1944,1702,1490,1311,1155,1008,870,738,610,487,372,287,208,138,95,50,22,4,1,0,0,0,0,0,0,0,0,0
18984,18948,18868,18745,18560,18326,18059,17778,17454,17118,16738,16333,15938,15529,15094,14603,14101,13580,13062,12518,11961,11391,10805,10206,9606,8986,8361,7751,7124,6502,5966,5440,4958,4484,4039,3648,3266,2920,2598,2270,1985,1721,1494,1281,1088,912,753,598,470,353,273,212,163,122,82,55,31,14,8,1,1,0,0,0,0,0,0
18984,18953,18884,18768,18606,18393,18140,17861,17546,17203,16824,16398,15947,15475,14983,14454,13897,13338,12776,12181,11584,11007,10444,9883,9321,8791,8279,7810,7302,6838,6403,5997,5587,5188,4791,4428,4085,3761,3449,3168,2889,2600,2344,2121,1922,1728,1550,1397,1281,1186,1094,1016,930,857,786,709,650,575,508,438,373,311,250,192,144,103,72
18984,18947,18868,18742,18557,18336,18071,17764,17425,17060,16720,16353,15968,15591,15166,14781,14382,13965,13547,13126,12678,12220,11762,11270,10771,10249,9726,9188,8649,8110,7555,7019,6494,5999,5534,5123,4735,4391,4057,3764,3488,3217,2984,2783,2584,2402,2230,2075,1913,1775,1652,1548,1440,1342,1251,1165,1078,999,918,840,760,684,613,547,481,421,360
18984,18952,18871,18752,18577,18370,18109,17819,17506,17160,16763,16344,15900,15416,14898,14362,13815,13286,12752,12195,11633,11045,10499,9957,9455,8947,8451,7947,7461,7005,6562,6134,5739,5365,4989,4611,4256,3918,3617,3316,3013,2720,2443,2183,1945,1727,1535,1354,1174,1020,873,730,614,509,418,349,290,237,198,160,119,92,69,47,23,10,3
18984,18961,18900,18767,18595,18359,18072,17747,17372,16952,16504,16018,15515,14973,14401,13866,13278,12692,12103,11490,10913,10328,9745,9157,8572,8029,7476,6903,6397,5912,5477,5044,4662,4283,3922,3583,3251,2923,2595,2309,2041,1792,1588,1412,1258,1112,987,881,772,678,597,519,449,365,307,253,205,161,129,95,70,45,27,10,2,0,0
18984,18947,18866,18730,18539,18275,17978,17605,17158,16704,16186,15655,15088,14500,13907,13310,12724,12069,11406,10763,10098,9410,8723,8000,7314,6625,5917,5230,4533,3896,3356,2867,2480,2143,1832,1582,1330,1121,899,680,484,316,180,97,47,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
