0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
10,61,145,203,297,344,416,473,533,615,677,727,791,848,858,901,950,968,1010,1004,1022,1066,1086,1113,1094,1087,1022,876,759,713,603,567,556,529,485,460,441,383,361,347,327,318,302,283,280,260,244,234,230,201,182,176,154,129,117,94,87,79,66,52,53,42,31,31,23,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,53,130,206,286,346,433,510,595,662,714,736,787,828,873,917,939,958,985,962,938,921,905,839,755,682,632,553,515,511,495,504,480,483,474,463,443,431,419,407,386,387,373,381,362,340,337,331,309,288,268,260,242,235,213,196,190,176,154,145,126,121,103,88,79,75,76,67,65,62,51,37,31,24,21,16,9,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,59,132,210,265,332,394,473,523,586,649,715,741,774,819,861,861,869,870,880,803,762,696,709,698,693,691,655,665,688,660,607,571,554,554,520,510,489,478,466,425,417,409,396,354,329,278,243,225,217,218,204,189,181,190,173,178,156,151,150,136,138,132,121,113,108,111,104,99,99,94,91,81,72,56,59,53,43,37,29,25,19,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,121,202,287,365,418,487,547,601,634,686,722,772,795,814,841,812,802,804,749,711,713,736,754,742,705,696,664,649,571,563,548,548,489,467,458,452,437,431,425,412,405,402,400,376,358,356,337,337,334,319,315,307,301,305,290,182,166,158,152,131,127,127,116,109,66,51,43,35,27,28,25,17,14,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,60,132,203,291,360,427,481,552,581,647,726,783,785,840,846,901,887,903,908,902,858,837,812,764,748,746,755,748,769,775,758,758,744,668,619,584,559,558,534,495,409,342,302,282,269,243,205,189,170,160,144,136,130,110,103,96,88,78,71,70,62,62,54,52,47,42,41,33,31,27,23,19,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,123,196,281,358,449,509,565,603,625,686,718,689,678,683,674,662,660,639,649,657,667,697,685,718,709,708,737,729,720,722,722,711,703,715,735,720,703,735,632,606,560,524,510,495,472,468,358,298,272,252,219,183,165,128,83,72,37,32,26,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,52,129,211,284,362,445,507,574,640,698,753,819,878,937,943,953,969,1002,1016,1058,1045,1075,1051,1052,1048,1001,910,869,854,816,756,714,681,648,596,537,503,442,364,337,317,293,257,234,217,176,111,87,64,52,35,19,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,55,135,216,272,339,415,447,479,487,523,559,604,619,635,647,675,690,710,746,782,778,793,802,833,834,786,770,783,811,794,716,705,686,667,665,654,640,634,624,620,586,560,539,537,520,505,357,283,223,184,167,163,153,143,127,119,107,93,76,69,51,43,38,38,33,28,18,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,49,127,174,243,296,330,396,449,495,520,564,603,631,682,728,748,784,788,803,800,790,802,778,744,764,765,775,761,744,720,723,707,685,674,668,578,503,476,453,435,425,413,387,385,341,324,315,293,278,270,272,252,237,237,223,205,194,176,166,147,146,137,125,118,112,97,97,88,80,70,37,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,48,123,203,267,341,383,438,491,500,540,576,609,639,653,680,692,710,732,760,732,713,702,718,697,687,652,624,619,635,646,633,614,553,519,491,458,464,452,463,449,447,452,452,442,460,463,462,447,456,471,454,455,433,364,324,304,283,275,266,228,141,115,102,75,61,33,22,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,53,123,211,292,355,424,502,574,622,680,753,798,872,927,950,984,1004,997,1052,1087,1085,1115,1097,1065,980,924,875,840,808,789,770,651,510,460,436,409,395,384,370,378,364,355,279,262,246,235,191,171,160,148,131,105,69,64,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,52,130,199,279,356,407,493,560,624,682,727,752,771,787,805,839,803,821,830,850,841,808,773,760,728,678,669,675,663,643,624,625,592,545,526,520,467,452,439,413,390,374,357,339,326,320,307,286,283,288,271,268,256,189,149,129,122,115,110,101,110,99,93,90,85,83,80,71,68,63,54,53,52,47,35,34,28,22,16,19,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,58,123,194,261,309,381,452,493,560,598,661,720,769,815,860,883,899,921,924,939,981,1001,984,960,938,942,920,897,837,820,800,775,754,681,669,630,595,532,482,436,402,318,277,243,221,197,170,149,125,118,111,102,100,93,69,61,45,38,34,30,24,17,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,56,134,209,290,358,418,501,542,604,641,708,767,791,777,776,770,753,758,767,718,740,723,704,709,683,670,624,599,574,540,536,521,521,501,504,491,474,467,434,423,405,390,382,346,329,307,303,299,280,264,254,225,189,193,193,183,173,175,175,159,156,160,155,146,150,142,137,138,137,119,118,115,105,103,88,81,79,70,62,44,33,24,19,13,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,54,133,196,290,344,407,479,536,559,605,646,675,708,730,750,776,765,732,705,722,737,717,730,713,712,704,693,688,686,696,662,632,615,599,581,568,558,517,490,476,461,451,432,386,383,347,330,326,296,263,250,220,217,206,194,194,180,167,154,129,111,108,100,96,92,98,86,79,80,69,66,54,50,50,36,31,22,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,51,123,199,250,315,393,449,489,528,582,624,664,658,662,680,703,731,759,789,828,858,861,856,852,880,850,859,854,830,842,837,755,705,655,623,598,570,561,559,540,534,471,445,413,379,312,252,202,182,175,160,153,147,136,128,122,109,108,92,103,80,68,49,40,35,29,20,16,14,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,64,142,214,294,362,401,464,491,542,624,643,678,710,739,774,810,853,861,898,964,981,1024,1065,1076,995,901,834,772,769,735,657,634,553,496,452,428,424,417,408,390,385,370,366,354,332,322,316,299,277,254,208,181,177,156,135,131,116,104,99,81,75,56,40,25,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,51,130,225,279,343,390,437,465,497,544,594,624,658,688,693,695,714,717,715,709,710,706,739,713,702,680,685,672,674,654,648,648,597,579,555,533,511,508,470,479,460,462,447,419,377,340,273,230,223,204,179,160,155,153,150,141,145,141,141,133,135,136,124,123,121,121,120,115,110,108,102,107,104,96,93,91,84,81,77,75,69,65,64,57,58,50,47,44,42,40,35,30,26,24,21,18,14,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,55,130,200,295,353,407,450,480,531,584,610,650,698,734,767,759,794,767,768,769,764,804,822,855,880,871,887,778,708,689,688,693,664,654,648,627,566,476,444,418,373,353,343,319,297,280,270,245,235,224,209,212,204,203,198,191,181,159,152,149,139,116,85,72,64,61,53,54,44,40,35,32,26,19,17,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,57,127,205,279,365,428,472,531,592,654,700,737,771,808,833,851,905,911,928,976,975,993,971,999,991,942,942,934,865,879,873,868,793,723,625,534,475,460,437,388,363,345,291,262,245,218,186,161,152,120,87,60,34,32,24,17,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,52,131,216,281,366,427,499,560,615,659,745,795,843,897,954,919,908,935,918,939,936,910,897,907,819,729,696,683,681,665,632,628,599,578,563,488,462,440,403,389,379,377,347,321,295,264,234,213,193,171,157,142,118,102,97,88,92,82,80,77,77,65,66,67,63,60,51,49,47,42,39,36,33,27,26,23,16,14,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,54,129,205,289,349,404,452,486,521,562,586,628,652,708,731,721,728,752,757,757,786,808,804,795,780,733,717,687,686,661,669,643,652,649,635,626,631,615,612,601,596,567,525,485,462,432,349,291,252,217,177,169,156,145,138,129,123,116,113,100,91,82,77,71,64,56,45,39,29,22,15,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,58,132,201,273,355,417,478,547,607,683,755,806,853,890,919,931,935,956,934,934,902,911,869,870,842,800,717,690,684,668,677,644,630,601,563,518,494,459,429,403,408,379,372,355,331,301,311,287,255,228,225,205,179,150,129,105,74,31,19,14,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,54,130,216,282,333,399,461,525,575,635,686,747,791,817,839,874,918,949,981,986,996,993,1002,978,940,926,884,849,819,788,707,652,605,539,513,465,394,369,345,307,270,267,253,251,223,203,175,162,143,138,135,124,118,115,108,111,108,96,95,90,87,81,82,75,69,65,63,55,51,48,45,47,38,32,29,26,22,18,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,47,129,196,271,339,412,479,533,559,610,653,694,726,763,771,827,823,863,905,894,927,946,952,1002,986,999,959,917,918,873,821,803,741,683,640,600,567,555,538,496,397,361,324,301,263,231,216,185,173,156,137,109,79,43,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,47,110,184,244,318,385,450,499,561,644,706,779,835,866,885,878,882,865,836,809,829,841,851,795,767,739,709,659,656,635,611,612,592,579,552,548,546,540,523,501,488,479,437,438,398,373,369,308,258,254,235,220,208,146,116,105,92,87,69,63,53,49,49,42,40,37,30,29,23,18,14,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,59,129,214,293,350,417,480,552,587,615,651,636,683,691,720,670,622,616,626,598,609,608,626,621,614,596,602,597,602,594,594,582,583,562,546,520,515,499,497,507,495,498,468,427,403,357,344,319,322,309,292,267,258,221,206,201,180,195,175,169,159,155,145,149,123,122,121,105,114,103,96,95,99,93,90,75,75,72,67,59,59,57,52,50,43,42,37,34,29,27,22,17,16,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,54,127,197,268,314,362,430,487,534,585,618,594,607,603,579,585,578,595,601,570,536,545,502,519,511,506,437,426,401,396,402,395,387,394,388,395,381,382,376,371,368,348,341,335,342,343,326,341,346,332,334,324,329,332,327,326,323,320,322,339,328,329,309,318,295,274,263,243,239,232,224,212,201,177,161,152,129,129,128,126,119,119,118,117,101,112,102,100,91,77,66,56,47,41,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,53,123,202,272,340,414,455,532,567,616,628,687,716,683,712,748,778,790,825,820,854,875,894,889,860,896,921,916,893,837,733,678,627,582,539,480,409,378,312,273,242,227,220,216,217,205,201,197,185,175,169,174,167,164,168,165,150,153,150,141,145,128,119,119,108,103,102,96,88,90,81,79,69,60,67,69,60,54,53,48,46,42,41,32,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,56,130,205,278,332,375,440,488,538,594,631,665,703,748,753,812,824,866,883,920,921,935,945,952,944,936,928,940,931,954,905,901,901,849,767,727,691,644,590,487,425,347,323,278,260,223,167,90,80,67,31,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,52,127,213,290,364,428,503,552,638,712,784,826,827,886,938,974,1039,1010,1038,1074,1097,1063,962,842,771,717,682,657,616,557,521,481,464,455,419,406,384,364,343,347,304,294,278,237,225,208,198,189,174,163,141,145,139,137,137,131,128,127,122,120,116,110,113,108,102,105,96,99,97,94,86,75,61,42,28,23,18,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
