0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,10,61,184,383,633,948,1341,1790,2279,2807,3389,4013,4677,5335,5997,6677,7380,8111,8870,9659,10487,11345,12206,13062,13914,14794,15644,16503,17357,18187,19029,19866,20621,21326,21981,22604,23202,23772,24333,24892,25432,25966,26437,26882,27295,27674,27986,28238,28440,28622,28797,28957,29110,29257,29393,29521,29643,29752,29860,29952,30055,30135,30203,30252,30292,30327,30356,30376,30392,30406,30412,30417,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418
0,10,74,216,430,724,1086,1487,1951,2442,2984,3608,4251,4929,5639,6378,7152,7962,8815,9676,10574,11538,12519,13543,14608,15684,16679,17580,18414,19186,19955,20690,21347,21981,22534,23030,23482,23910,24334,24751,25159,25549,25934,26304,26670,27024,27356,27678,27994,28293,28570,28824,29032,29213,29390,29546,29681,29812,29928,30032,30131,30212,30287,30343,30383,30408,30418,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420
0,10,61,191,416,695,1038,1428,1865,2330,2827,3371,3965,4589,5247,5935,6628,7323,8037,8754,9469,10178,10888,11594,12333,13046,13748,14428,15113,15785,16459,17113,17761,18409,19006,19585,20140,20673,21184,21692,22162,22641,23101,23563,24010,24429,24806,25146,25419,25649,25872,26076,26255,26415,26570,26723,26873,27014,27159,27300,27441,27574,27709,27845,27969,28092,28213,28334,28454,28569,28679,28787,28889,28996,29100,29196,29289,29380,29464,29545,29622,29697,29766,29831,29895,29952,30010,30060,30107,30151,30193,30233,30268,30298,30324,30348,30369,30387,30401,30410,30414,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415,30415
0,10,65,195,395,690,1043,1450,1900,2380,2911,3495,4105,4755,5453,6187,6954,7713,8507,9274,10042,10811,11575,12379,13201,14056,14936,15807,16694,17472,18180,18869,19557,20250,20914,21568,22216,22843,23409,23885,24329,24747,25120,25473,25816,26135,26432,26712,26982,27227,27462,27686,27895,28107,28311,28514,28712,28903,29084,29243,29395,29544,29683,29799,29884,29956,30020,30081,30134,30188,30232,30272,30307,30339,30365,30384,30401,30411,30417,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418
0,10,67,194,399,678,1043,1471,1943,2474,3066,3720,4420,5157,5928,6736,7569,8420,9325,10236,11164,12140,13115,14108,15079,16078,17069,18011,18953,19887,20752,21631,22504,23372,24165,24888,25513,26047,26522,26982,27419,27807,28170,28515,28806,29068,29313,29531,29717,29878,30030,30150,30237,30297,30331,30363,30387,30404,30414,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419
0,10,62,193,409,690,1056,1483,1982,2542,3157,3816,4561,5356,6199,7096,8050,8969,9877,10812,11730,12669,13605,14515,15412,16319,17138,17867,18563,19246,19927,20592,21224,21852,22451,23029,23592,24080,24542,24982,25385,25774,26153,26530,26877,27198,27493,27757,27991,28204,28397,28568,28725,28867,28985,29087,29184,29272,29364,29446,29526,29603,29680,29745,29811,29878,29941,30001,30052,30101,30148,30190,30229,30265,30298,30325,30351,30374,30390,30404,30414,30421,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423
0,10,64,193,398,687,1036,1440,1892,2378,2899,3461,4047,4675,5327,6035,6766,7487,8215,8967,9724,10481,11267,12075,12879,13674,14454,15187,15904,16591,17277,17938,18607,19250,19902,20551,21186,21812,22443,23058,23670,24271,24867,25434,25959,26444,26906,27338,27687,27978,28230,28447,28624,28793,28949,29094,29232,29361,29484,29600,29713,29813,29904,29986,30063,30134,30198,30254,30299,30338,30367,30389,30404,30414,30419,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421
0,10,68,200,401,674,1029,1446,1924,2471,3078,3761,4516,5322,6175,7065,7984,8915,9850,10806,11740,12674,13576,14487,15356,16226,17068,17868,18585,19275,19959,20627,21304,21948,22578,23179,23742,24260,24754,25213,25642,26045,26453,26832,27204,27559,27890,28191,28502,28789,29044,29272,29497,29702,29881,30031,30160,30265,30339,30370,30389,30403,30413,30421,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423
0,10,64,194,410,692,1025,1424,1885,2410,2985,3620,4306,5053,5844,6661,7500,8374,9292,10241,11222,12208,13204,14197,15199,16177,17117,18043,18927,19776,20595,21383,22090,22742,23347,23886,24399,24864,25258,25627,25972,26279,26549,26816,27069,27320,27543,27746,27921,28083,28226,28364,28499,28623,28741,28856,28964,29075,29183,29279,29374,29464,29551,29632,29714,29789,29858,29923,29986,30041,30092,30140,30185,30232,30270,30302,30331,30357,30379,30397,30411,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420
0,10,57,186,382,653,992,1404,1883,2416,2975,3585,4238,4932,5658,6421,7192,8019,8842,9705,10610,11504,12431,13377,14329,15331,16317,17316,18275,19192,20110,20983,21804,22607,23348,24031,24671,25271,25838,26393,26931,27427,27824,28185,28509,28810,29073,29304,29520,29705,29878,30034,30171,30280,30359,30402,30416,30421,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422
0,9,56,166,350,594,912,1297,1747,2246,2807,3451,4157,4936,5771,6637,7522,8400,9282,10147,10983,11792,12621,13462,14313,15108,15875,16614,17323,17982,18638,19273,19884,20496,21088,21667,22219,22767,23313,23853,24376,24877,25365,25844,26281,26719,27117,27490,27859,28167,28425,28679,28914,29134,29342,29488,29604,29709,29801,29888,29957,30020,30073,30122,30171,30213,30253,30290,30320,30349,30372,30390,30404,30414,30420,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421
0,10,69,198,412,705,1055,1472,1952,2504,3091,3706,4357,4993,5676,6367,7087,7757,8379,8995,9621,10219,10828,11436,12062,12683,13297,13893,14495,15092,15694,16288,16882,17464,18047,18609,19155,19675,20190,20689,21186,21693,22188,22686,23154,23581,23984,24341,24685,25004,25326,25635,25927,26194,26452,26673,26879,27080,27260,27455,27630,27799,27958,28113,28258,28407,28530,28652,28773,28878,28992,29095,29191,29286,29385,29478,29568,29643,29718,29790,29857,29916,29975,30032,30084,30134,30177,30219,30256,30290,30319,30346,30368,30385,30401,30412,30418,30420,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421
0,10,64,191,388,656,970,1332,1762,2249,2783,3368,3986,4580,5187,5790,6369,6954,7532,8127,8728,9298,9834,10379,10881,11400,11911,12417,12854,13280,13681,14077,14479,14874,15261,15655,16043,16438,16819,17201,17577,17948,18316,18664,19005,19340,19682,20025,20351,20692,21038,21370,21704,22028,22357,22689,23016,23342,23665,23985,24307,24646,24974,25303,25612,25930,26225,26499,26762,27005,27244,27476,27700,27912,28113,28290,28451,28603,28732,28861,28989,29115,29234,29353,29471,29588,29689,29801,29903,30003,30094,30171,30237,30293,30340,30381,30420,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421
0,10,63,186,388,660,1000,1414,1869,2401,2968,3584,4212,4899,5615,6298,7010,7758,8536,9326,10151,10971,11825,12700,13594,14483,15343,16239,17160,18076,18969,19806,20539,21217,21844,22426,22965,23445,23854,24232,24544,24817,25059,25286,25506,25722,25939,26144,26345,26542,26727,26902,27071,27245,27412,27576,27744,27909,28059,28212,28362,28503,28648,28776,28895,29014,29122,29225,29327,29423,29511,29601,29682,29761,29830,29890,29957,30026,30086,30140,30193,30241,30287,30329,30370,30402,30416,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418
0,10,66,196,401,679,1011,1386,1826,2314,2852,3446,4077,4742,5445,6193,6946,7758,8582,9448,10331,11251,12172,13107,14052,15004,15948,16884,17812,18752,19683,20637,21542,22443,23344,24193,24960,25687,26378,27022,27612,28099,28524,28871,29194,29472,29732,29955,30122,30212,30292,30359,30390,30409,30416,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417
0,10,62,189,402,692,1056,1484,1987,2539,3177,3889,4673,5499,6326,7212,8150,9124,10163,11173,12211,13285,14382,15445,16407,17249,18020,18737,19419,20076,20692,21249,21770,22251,22715,23170,23589,23995,24379,24743,25086,25433,25737,26031,26309,26546,26771,26979,27177,27366,27540,27703,27844,27989,28128,28265,28402,28533,28661,28788,28910,29030,29146,29256,29369,29477,29579,29684,29780,29879,29976,30070,30156,30231,30292,30334,30362,30385,30403,30414,30421,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423
0,10,58,180,385,675,1029,1442,1931,2491,3136,3778,4393,5026,5659,6325,6986,7652,8323,9027,9712,10406,11112,11792,12450,13095,13758,14415,15080,15746,16410,17082,17773,18454,19134,19803,20464,21117,21779,22412,23043,23647,24229,24751,25240,25712,26158,26583,26981,27346,27672,27975,28240,28461,28659,28842,29013,29169,29320,29455,29580,29693,29790,29871,29952,30023,30086,30139,30188,30231,30265,30299,30325,30349,30370,30387,30404,30415,30421,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423
0,10,71,208,425,695,1018,1394,1818,2285,2823,3391,4019,4681,5374,6087,6815,7526,8292,9051,9850,10638,11380,12111,12830,13538,14219,14862,15430,15971,16479,16997,17469,17926,18359,18777,19163,19523,19862,20206,20531,20851,21157,21469,21775,22069,22364,22650,22922,23189,23451,23716,23949,24172,24398,24628,24854,25080,25309,25530,25745,25970,26179,26387,26597,26809,27017,27225,27427,27633,27833,28034,28235,28422,28616,28798,28985,29150,29300,29442,29572,29689,29802,29913,30017,30100,30177,30247,30303,30342,30371,30389,30403,30413,30418,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420
0,10,62,194,410,696,1076,1520,2029,2584,3201,3862,4544,5291,6066,6873,7736,8614,9484,10351,11217,12099,12930,13740,14536,15302,16062,16797,17531,18239,18933,19660,20307,20950,21594,22198,22811,23419,24017,24594,25139,25624,26070,26464,26796,27088,27381,27640,27883,28124,28340,28526,28687,28842,28978,29107,29233,29342,29457,29563,29665,29758,29842,29926,29999,30061,30115,30168,30221,30265,30304,30338,30367,30388,30412,30418,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420
0,10,65,207,409,694,1061,1508,2039,2625,3289,3972,4689,5458,6255,7074,7940,8835,9724,10651,11589,12575,13506,14401,15249,16027,16778,17522,18239,18928,19596,20200,20788,21357,21899,22384,22812,23202,23563,23914,24237,24550,24864,25150,25413,25685,25961,26214,26466,26705,26929,27161,27369,27571,27759,27948,28122,28292,28444,28586,28718,28830,28934,29034,29136,29236,29328,29412,29494,29571,29644,29717,29785,29851,29912,29966,30021,30075,30121,30166,30202,30241,30276,30307,30332,30356,30374,30392,30404,30413,30420,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422
0,10,65,198,415,706,1067,1490,1953,2485,3070,3698,4374,5109,5896,6705,7573,8477,9404,10362,11313,12291,13289,14299,15236,16182,17071,17936,18752,19534,20318,21072,21798,22522,23202,23833,24422,24971,25484,25980,26465,26937,27349,27693,27993,28258,28488,28689,28870,29028,29147,29243,29341,29436,29528,29620,29708,29794,29874,29948,30021,30090,30157,30217,30276,30328,30373,30402,30416,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422
0,10,62,180,384,660,1003,1399,1857,2377,2943,3545,4174,4791,5422,6086,6773,7485,8217,8957,9711,10461,11227,11979,12711,13438,14156,14868,15547,16236,16920,17585,18268,18930,19596,20253,20884,21525,22126,22697,23227,23735,24216,24673,25114,25470,25828,26177,26493,26794,27078,27362,27638,27893,28138,28366,28587,28793,28989,29157,29301,29426,29536,29640,29737,29837,29935,30026,30107,30186,30256,30316,30374,30415,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420
0,10,62,182,377,635,951,1345,1782,2281,2815,3375,3951,4572,5224,5905,6589,7281,7995,8722,9465,10219,10989,11745,12502,13209,13906,14604,15300,16004,16701,17382,18077,18766,19443,20097,20736,21355,21956,22521,23043,23544,24025,24486,24915,25318,25713,25979,26213,26451,26683,26903,27125,27344,27564,27781,27994,28196,28368,28514,28643,28757,28853,28961,29063,29162,29256,29346,29430,29512,29592,29669,29737,29806,29870,29932,29990,30046,30096,30143,30186,30223,30258,30295,30322,30351,30373,30391,30406,30414,30420,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422
0,10,64,191,397,674,1006,1394,1842,2345,2890,3463,4088,4717,5396,6067,6708,7369,8042,8729,9446,10178,10909,11623,12302,12954,13585,14222,14830,15400,15897,16398,16888,17386,17890,18379,18843,19297,19741,20185,20616,21039,21480,21915,22361,22805,23254,23712,24158,24611,25016,25390,25758,26089,26416,26730,27048,27345,27648,27923,28203,28457,28702,28934,29127,29277,29416,29541,29655,29762,29854,29941,30016,30081,30140,30189,30236,30272,30307,30335,30358,30379,30396,30405,30414,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417,30417
0,10,65,202,411,701,1066,1506,2026,2606,3248,3927,4654,5421,6213,7057,7930,8847,9800,10765,11769,12773,13740,14686,15629,16544,17433,18298,19107,19872,20631,21356,22050,22746,23424,24087,24742,25378,26000,26614,27235,27831,28411,28924,29301,29597,29847,30054,30223,30319,30383,30407,30417,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419,30419
0,10,56,182,386,650,983,1373,1823,2325,2877,3495,4144,4789,5453,6167,6889,7615,8311,9004,9690,10400,11096,11784,12496,13220,13940,14649,15336,16018,16679,17323,17968,18608,19255,19887,20438,20982,21488,21982,22466,22943,23423,23904,24370,24820,25228,25644,26042,26409,26792,27147,27485,27825,28158,28464,28778,29066,29359,29631,29894,30155,30233,30295,30334,30360,30385,30405,30415,30419,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420,30420
0,10,67,209,413,687,1016,1425,1876,2378,2927,3534,4163,4841,5546,6282,7038,7828,8641,9508,10384,11266,12085,12876,13643,14403,15164,15923,16688,17447,18184,18916,19646,20374,21075,21743,22390,23032,23655,24268,24840,25383,25888,26358,26795,27133,27454,27738,28008,28267,28518,28756,28940,29061,29173,29277,29387,29484,29584,29681,29778,29870,29956,30037,30095,30143,30190,30232,30269,30303,30334,30359,30377,30397,30409,30418,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423
0,10,69,214,422,695,1000,1368,1796,2256,2736,3273,3852,4466,5120,5823,6550,7319,8104,8929,9732,10556,11396,12244,13123,14015,14890,15731,16493,17231,17905,18594,19261,19903,20536,21140,21738,22313,22856,23382,23890,24372,24846,25287,25711,26110,26508,26883,27238,27587,27917,28227,28544,28831,29074,29265,29447,29614,29769,29906,30027,30131,30227,30300,30347,30372,30393,30407,30417,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422
0,10,66,199,421,707,1059,1480,1962,2509,3126,3762,4438,5136,5876,6600,7350,8112,8887,9681,10479,11295,12088,12869,13643,14431,15207,15981,16764,17504,18201,18838,19493,20122,20746,21352,21946,22526,23075,23612,24135,24643,25131,25621,26071,26511,26917,27284,27634,27954,28231,28491,28731,28950,29152,29346,29524,29667,29798,29918,30018,30115,30197,30270,30323,30374,30408,30422,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423
0,10,61,180,382,643,972,1363,1818,2333,2908,3522,4209,4952,5710,6450,7189,7948,8729,9493,10245,11016,11757,12511,13270,13994,14696,15403,16097,16716,17291,17843,18376,18901,19391,19879,20358,20816,21259,21680,22081,22451,22796,23131,23449,23750,24045,24329,24611,24885,25146,25409,25670,25922,26166,26404,26638,26863,27077,27293,27493,27699,27894,28083,28266,28439,28609,28769,28919,29067,29205,29337,29462,29580,29693,29802,29900,29985,30076,30149,30212,30267,30314,30351,30377,30397,30412,30421,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424,30424
0,10,57,176,375,650,973,1357,1803,2310,2883,3504,4189,4910,5683,6504,7400,8314,9260,10207,11156,12123,13122,14132,15124,16105,17084,18008,18949,19832,20664,21487,22304,23090,23835,24565,25282,25951,26597,27144,27581,27984,28328,28629,28919,29180,29442,29679,29857,29990,30114,30206,30279,30336,30377,30417,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418,30418
0,10,67,192,384,650,999,1419,1923,2479,3103,3781,4487,5236,6012,6824,7695,8559,9412,10253,11051,11883,12681,13470,14230,15014,15796,16570,17337,18047,18707,19381,20028,20660,21263,21826,22400,22959,23504,24026,24543,25063,25572,26012,26395,26732,27059,27352,27605,27831,28039,28223,28409,28580,28750,28912,29066,29209,29350,29485,29602,29706,29801,29891,29966,30031,30093,30148,30190,30234,30270,30301,30331,30356,30376,30392,30404,30412,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416,30416
0,10,64,178,360,621,938,1329,1796,2324,2906,3533,4222,4975,5791,6633,7493,8365,9271,10154,11026,11893,12777,13647,14528,15430,16323,17160,17995,18826,19651,20434,21171,21877,22493,23040,23521,23991,24444,24881,25303,25701,26084,26437,26770,27092,27390,27678,27961,28224,28484,28715,28950,29161,29351,29513,29663,29793,29905,29999,30083,30138,30190,30237,30279,30319,30353,30377,30398,30412,30421,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423,30423
0,10,71,210,421,684,1017,1413,1852,2332,2861,3454,4069,4710,5381,6044,6743,7454,8191,8966,9745,10505,11232,11963,12704,13473,14230,14976,15709,16454,17167,17873,18575,19271,19959,20635,21266,21839,22372,22870,23349,23800,24204,24592,24957,25299,25614,25918,26192,26449,26690,26929,27154,27380,27595,27806,28006,28206,28403,28581,28760,28926,29076,29217,29347,29465,29572,29668,29756,29829,29901,29966,30030,30088,30138,30186,30230,30272,30306,30338,30368,30392,30410,30420,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421,30421
