0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
5983,5979,5966,5948,5921,5887,5844,5794,5736,5672,5599,5519,5432,5333,5229,5118,5021,4930,4834,4738,4641,4545,4439,4329,4226,4112,3997,3876,3758,3633,3508,3389,3262,3135,3008,2876,2744,2606,2472,2345,2206,2074,1942,1816,1707,1603,1508,1417,1331,1244,1164,1091,1013,939
5983,5978,5964,5941,5909,5871,5824,5770,5707,5639,5564,5479,5389,5284,5179,5065,4939,4798,4663,4518,4362,4199,4034,3869,3704,3543,3402,3267,3123,2970,2830,2687,2538,2385,2234,2087,1930,1778,1625,1467,1311,1162,1026,912,818,738,669,601,534,474,411,356,303,244
5983,5980,5969,5949,5920,5882,5838,5789,5731,5668,5609,5543,5486,5420,5358,5286,5210,5132,5054,4970,4885,4798,4713,4621,4527,4430,4332,4236,4138,4037,3939,3836,3735,3632,3523,3416,3303,3193,3080,2968,2858,2749,2633,2524,2409,2297,2182,2070,1957,1845,1727,1612,1496,1384
5983,5979,5969,5949,5920,5888,5846,5789,5732,5667,5594,5513,5423,5337,5245,5156,5060,4970,4872,4769,4666,4572,4473,4375,4275,4174,4077,3974,3865,3765,3662,3557,3451,3346,3243,3132,3021,2910,2802,2686,2572,2461,2339,2226,2106,1990,1867,1752,1628,1505,1380,1260,1137,1014
5983,5976,5963,5945,5922,5900,5872,5843,5808,5772,5734,5691,5648,5596,5545,5486,5426,5361,5296,5227,5163,5087,5014,4939,4862,4783,4700,4617,4529,4440,4353,4262,4171,4077,3980,3882,3780,3681,3585,3483,3380,3272,3170,3066,2959,2848,2744,2632,2522,2407,2291,2176,2066,1956
5983,5978,5966,5945,5916,5884,5839,5785,5722,5657,5581,5500,5406,5310,5202,5087,4971,4840,4699,4553,4408,4247,4076,3900,3718,3524,3324,3115,2902,2690,2456,2218,1983,1744,1516,1289,1067,875,707,542,412,321,240,166,103,49,21,7,1,0,0,0,0,0
5983,5979,5964,5943,5919,5892,5864,5831,5792,5756,5710,5665,5617,5567,5511,5453,5388,5321,5254,5182,5105,5029,4949,4871,4788,4696,4610,4521,4425,4329,4228,4123,4022,3924,3824,3713,3605,3495,3388,3282,3168,3059,2950,2844,2742,2637,2535,2437,2340,2241,2147,2056,1967,1878
5983,5976,5962,5943,5912,5872,5829,5772,5719,5665,5615,5558,5500,5440,5375,5308,5240,5167,5087,5009,4929,4846,4756,4665,4572,4475,4379,4276,4168,4063,3961,3854,3741,3633,3524,3411,3302,3185,3069,2952,2832,2723,2614,2504,2391,2278,2169,2064,1956,1853,1764,1671,1585,1498
5983,5980,5969,5951,5923,5888,5846,5797,5739,5673,5602,5524,5435,5336,5233,5119,5002,4880,4754,4623,4499,4366,4236,4111,3992,3866,3743,3613,3491,3363,3238,3110,2983,2851,2725,2600,2481,2362,2242,2118,2004,1883,1764,1650,1532,1406,1291,1172,1053,930,816,704,600,506
5983,5977,5960,5939,5907,5870,5830,5785,5741,5695,5644,5585,5525,5465,5405,5341,5273,5202,5128,5056,4971,4889,4805,4718,4624,4533,4446,4347,4254,4158,4056,3956,3853,3746,3642,3533,3428,3332,3226,3116,3005,2894,2787,2672,2563,2453,2335,2223,2112,2001,1889,1779,1673,1562
5983,5977,5964,5943,5916,5878,5833,5787,5744,5695,5643,5588,5535,5473,5408,5342,5277,5206,5126,5053,4974,4895,4804,4715,4621,4526,4430,4329,4232,4127,4023,3919,3811,3710,3596,3478,3367,3247,3129,3016,2902,2792,2679,2567,2456,2352,2249,2143,2039,1937,1836,1740,1646,1564
