0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
6740,6674,6532,6328,6073,5758,5405,5022,4679,4329,3974,3613,3274,2977,2707,2442,2180,1917,1659,1414,1172,948,745,560,454,385,323,269,217,172,133,100,72,48,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6669,6505,6272,5969,5633,5260,4870,4483,4118,3770,3453,3129,2810,2496,2239,2027,1834,1650,1473,1303,1135,974,820,679,561,456,373,311,257,210,170,138,112,91,71,55,41,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6669,6527,6331,6072,5754,5382,4970,4543,4104,3651,3193,2757,2314,1908,1527,1181,871,648,487,355,231,172,130,95,68,48,32,18,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6676,6530,6308,6018,5659,5228,4739,4221,3711,3199,2721,2298,1955,1654,1388,1150,938,765,613,497,404,328,266,220,185,159,136,119,103,88,75,62,51,41,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6531,6323,6054,5734,5374,4984,4550,4087,3629,3169,2691,2208,1756,1359,1021,729,519,335,173,62,41,27,15,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6528,6313,6033,5726,5372,4992,4587,4210,3828,3469,3135,2823,2518,2204,1887,1567,1316,1085,862,715,592,499,417,339,269,208,164,131,101,72,45,20,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6671,6518,6295,6006,5652,5273,4901,4520,4157,3794,3450,3113,2803,2490,2201,1916,1640,1407,1188,1048,941,846,760,684,609,537,470,407,345,287,234,184,148,117,89,66,45,29,17,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6674,6518,6294,6038,5727,5393,5039,4683,4360,4087,3817,3552,3309,3085,2887,2697,2526,2367,2217,2073,1937,1810,1700,1617,1541,1468,1399,1333,1268,1208,1152,1097,1045,991,940,892,847,804,762,720,680,641,603,566,531,496,463,431,401,371,342,315,288,263,239,216,195,174,155,136,119,103,88,75,62,51,40,31,24,17,12,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0
6740,6678,6530,6323,6063,5754,5402,5017,4631,4237,3853,3455,3078,2707,2365,2088,1823,1574,1424,1302,1196,1094,995,899,813,729,650,574,499,425,352,281,210,142,102,67,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6671,6519,6299,6005,5651,5247,4814,4370,3959,3571,3214,2901,2597,2327,2074,1832,1594,1383,1194,1022,899,800,709,628,552,480,411,354,301,247,200,156,114,76,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6680,6562,6396,6190,5941,5647,5328,5011,4677,4324,3960,3627,3297,2961,2632,2300,1973,1712,1498,1318,1148,1009,871,735,620,538,467,399,337,277,223,173,125,84,56,35,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6537,6337,6066,5747,5386,4986,4548,4125,3710,3308,2917,2528,2157,1831,1529,1247,1008,782,609,470,360,276,210,155,110,71,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6525,6300,6012,5664,5278,4871,4457,4066,3701,3387,3103,2821,2587,2368,2156,1953,1773,1612,1467,1331,1200,1069,943,820,705,597,493,398,313,246,185,134,88,52,27,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6530,6333,6085,5782,5427,5048,4660,4280,3882,3456,3052,2667,2281,1888,1532,1225,954,728,531,390,308,242,193,150,113,82,57,37,21,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6679,6533,6323,6044,5712,5321,4881,4402,3929,3478,3093,2726,2369,2011,1659,1328,1033,810,623,470,361,263,177,103,38,18,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6676,6542,6357,6109,5813,5476,5109,4766,4411,4037,3644,3257,2886,2550,2248,2006,1771,1541,1313,1090,925,788,657,538,425,322,251,218,189,161,137,111,88,67,49,31,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6669,6516,6298,6017,5680,5324,4953,4575,4206,3847,3540,3260,3037,2817,2594,2374,2162,1947,1774,1604,1441,1285,1180,1086,996,938,882,827,775,724,675,628,581,538,495,454,414,376,342,308,276,246,217,188,161,136,113,90,70,50,32,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6523,6312,6033,5710,5331,4948,4561,4221,3932,3690,3459,3232,3004,2800,2627,2461,2299,2145,1998,1855,1713,1583,1461,1345,1239,1144,1056,974,892,812,736,663,594,533,479,430,385,342,303,265,231,198,169,143,118,97,80,65,50,37,27,18,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
