0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0,0,0,10,19,30,51,62,85,107,134,165,200,246,296,348,418,477,545,610,691,768,863,936,1021,1099,1176,1254,1340,1417,1495,1563,1638,1717,1804,1890,1981,2077,2175,2268,2372,2479,2588,2698,2796,2899,3001,3092,3178,3288,3386,3490,3598,3697,3788,3860,3942,4000,4052,4091,4138,4176,4222,4253,4286,4316,4330,4344,4364,4375,4390,4401,4413,4425,4430,4441,4448,4451,4455,4456,4459,4461,4462,4463,4464,4465,4465,4465
0,0,0,10,22,33,54,79,103,134,159,188,219,260,297,341,394,448,493,545,601,662,725,799,869,941,1022,1110,1190,1281,1375,1462,1562,1677,1781,1889,2012,2118,2236,2356,2462,2575,2698,2799,2894,2967,3053,3141,3219,3294,3366,3434,3497,3570,3630,3695,3764,3813,3859,3910,3947,3990,4018,4051,4077,4110,4140,4163,4182,4205,4230,4250,4273,4291,4313,4332,4349,4371,4386,4399,4413,4424,4433,4438,4443,4445,4449,4450
0,0,0,10,16,25,46,68,91,124,150,181,211,252,296,330,382,443,505,570,629,699,767,843,918,1001,1092,1173,1277,1362,1448,1549,1642,1726,1820,1920,2016,2097,2181,2275,2348,2433,2509,2577,2654,2733,2810,2894,2971,3067,3155,3234,3297,3379,3448,3521,3583,3636,3683,3738,3791,3847,3901,3946,3985,4018,4058,4100,4129,4157,4179,4205,4220,4238,4261,4273,4289,4301,4313,4318,4332,4341,4349,4357,4363,4371,4378,4387
0,0,0,10,17,30,52,78,107,138,176,205,240,273,315,359,420,481,551,629,714,796,893,980,1086,1176,1263,1357,1439,1511,1591,1664,1762,1838,1920,2011,2101,2179,2262,2339,2424,2500,2579,2663,2737,2808,2893,2966,3047,3124,3198,3276,3347,3405,3467,3530,3584,3651,3705,3751,3798,3850,3890,3948,3987,4026,4075,4107,4143,4171,4200,4230,4257,4285,4300,4316,4337,4351,4368,4391,4406,4417,4428,4440,4457,4467,4475,4479
0,0,0,10,20,39,57,84,112,151,193,242,291,350,404,462,517,587,660,719,811,891,994,1091,1184,1283,1390,1495,1594,1715,1822,1926,2032,2136,2252,2368,2478,2589,2696,2802,2887,2966,3039,3101,3166,3213,3262,3306,3344,3378,3416,3451,3488,3529,3575,3613,3657,3701,3745,3786,3833,3870,3900,3943,3978,4011,4040,4058,4082,4102,4123,4151,4173,4191,4209,4225,4248,4261,4274,4289,4297,4310,4318,4324,4334,4346,4353,4363
0,0,0,9,17,28,43,61,85,117,142,173,203,234,266,298,332,373,424,470,525,572,615,654,700,746,798,854,913,969,1033,1104,1166,1220,1274,1338,1402,1452,1515,1575,1626,1684,1734,1790,1855,1904,1962,2029,2083,2150,2204,2260,2323,2383,2432,2479,2520,2562,2604,2655,2703,2741,2789,2828,2878,2917,2973,3029,3076,3123,3163,3217,3255,3310,3358,3393,3444,3490,3533,3574,3614,3654,3693,3727,3776,3817,3856,3902
0,0,0,10,15,30,57,80,114,156,201,246,290,339,395,455,538,600,682,757,827,917,999,1077,1158,1243,1333,1416,1510,1614,1702,1818,1923,2017,2111,2220,2323,2436,2544,2660,2779,2889,3003,3096,3198,3284,3370,3463,3542,3605,3670,3734,3789,3837,3891,3935,3963,3999,4028,4048,4063,4083,4096,4109,4126,4140,4150,4170,4177,4186,4207,4225,4244,4261,4278,4292,4305,4319,4341,4355,4372,4388,4405,4422,4437,4452,4464,4471
0,0,0,10,17,31,47,64,86,116,142,166,200,232,267,312,363,403,464,514,570,627,686,748,810,869,932,998,1063,1132,1210,1285,1358,1426,1500,1594,1667,1729,1800,1859,1919,1983,2043,2104,2181,2256,2331,2385,2452,2524,2584,2632,2699,2775,2839,2916,2989,3056,3123,3189,3253,3309,3358,3408,3470,3511,3552,3589,3627,3662,3691,3731,3770,3813,3862,3895,3929,3968,4012,4047,4081,4112,4146,4176,4207,4239,4273,4300
0,0,0,10,20,38,63,79,107,130,155,181,211,253,300,346,405,461,525,597,677,754,841,926,1016,1106,1193,1277,1354,1437,1527,1622,1729,1834,1945,2040,2160,2262,2355,2467,2562,2658,2754,2855,2946,3037,3125,3206,3279,3352,3422,3486,3544,3612,3674,3734,3793,3836,3883,3920,3959,4003,4035,4074,4106,4129,4158,4191,4218,4237,4254,4272,4286,4301,4307,4312,4318,4325,4329,4333,4338,4343,4346,4351,4354,4357,4359,4361
0,0,0,10,16,37,59,84,113,148,185,230,274,330,384,434,503,569,644,738,793,860,936,1014,1100,1168,1253,1340,1437,1519,1613,1715,1791,1885,1986,2081,2172,2261,2348,2441,2532,2614,2698,2797,2879,2975,3072,3149,3242,3330,3415,3509,3588,3668,3746,3829,3915,3990,4086,4154,4219,4276,4319,4356,4390,4415,4442,4462,4478,4496,4510,4517,4526,4531,4534,4536,4539,4542,4545,4546,4547,4547,4547,4547,4547,4547,4547,4547
0,0,0,10,20,32,52,72,94,134,164,203,243,289,342,398,447,500,554,607,665,713,759,811,857,905,963,1011,1065,1120,1175,1225,1276,1324,1371,1411,1449,1494,1547,1605,1659,1709,1775,1835,1884,1940,1990,2054,2117,2175,2240,2301,2359,2422,2490,2547,2613,2662,2707,2751,2796,2835,2878,2910,2954,3001,3033,3077,3118,3146,3185,3218,3246,3271,3298,3328,3353,3376,3400,3427,3449,3469,3490,3516,3539,3562,3586,3621
