0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
10,33,78,138,211,273,347,431,533,616,706,797,878,966,1014,1067,1084,1112,1148,1212,1252,1287,1308,1334,1351,1359,1347,1349,1350,1388,1412,1412,1407,1365,1367,1370,1377,1362,1332,1291,1235,1195,1177,1185,1191,1205,1194,1161,1110,1050,997,925,823,672,557,449,402,339,288,226,162,121,86,69,41,29,28,29,27,19,15,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,53,94,157,234,322,404,497,581,679,760,829,913,974,1067,1166,1264,1348,1350,1375,1373,1419,1473,1558,1593,1568,1557,1557,1569,1541,1488,1450,1363,1296,1238,1209,1168,1109,1049,1028,988,951,904,894,868,832,779,733,675,617,564,533,503,480,470,457,446,419,391,353,312,273,258,254,255,251,236,212,179,148,132,115,119,93,79,57,53,42,26,19,14,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,50,80,141,215,297,390,480,574,673,746,843,899,943,992,1039,1106,1134,1151,1146,1153,1136,1147,1136,1167,1179,1194,1178,1208,1226,1233,1244,1209,1218,1181,1202,1223,1225,1189,1141,1130,1123,1103,1054,1024,995,934,899,850,846,792,751,686,645,579,550,521,513,488,448,422,376,342,323,325,347,333,314,273,236,218,198,173,144,124,123,107,100,86,83,70,61,50,44,41,36,33,22,14,3,2,0,0,0,0,0,0
10,36,78,123,193,276,375,474,580,696,788,865,922,989,1012,1083,1115,1188,1229,1317,1353,1350,1341,1353,1380,1373,1385,1374,1338,1287,1242,1228,1193,1151,1128,1126,1153,1185,1178,1167,1124,1118,1103,1054,1010,954,884,843,794,836,799,779,687,619,544,478,437,384,373,348,352,325,311,271,245,220,208,204,196,182,153,144,125,130,110,107,87,80,70,63,51,53,48,48,36,24,12,4,2,2,1,0,0,0,0,0,0,0
10,34,76,119,178,268,355,433,501,568,658,733,825,876,936,1005,1081,1130,1165,1213,1278,1324,1401,1439,1531,1531,1567,1539,1506,1446,1373,1368,1357,1363,1330,1314,1273,1241,1192,1166,1124,1115,1088,1049,1000,941,906,871,850,810,761,703,658,609,568,532,479,422,365,322,296,273,248,225,211,200,192,173,151,128,105,87,80,69,57,48,48,50,45,39,29,19,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,69,126,201,307,403,486,560,656,767,869,927,999,1058,1140,1221,1283,1345,1378,1454,1492,1504,1504,1550,1585,1586,1555,1522,1483,1444,1406,1426,1453,1478,1405,1393,1414,1460,1371,1250,1147,1072,991,890,826,756,684,602,555,526,502,488,473,468,442,402,352,311,292,270,228,183,142,120,96,75,61,46,39,24,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,31,62,98,165,239,311,386,494,619,742,825,916,966,1070,1136,1225,1256,1315,1394,1428,1485,1498,1526,1510,1511,1520,1507,1477,1425,1424,1397,1396,1336,1315,1283,1246,1170,1096,1061,1020,959,849,765,713,704,702,686,671,631,590,523,472,439,441,433,428,400,370,349,319,299,266,241,225,217,211,203,193,180,176,172,172,166,161,150,138,128,121,116,100,92,88,94,95,92,71,57,37,31,19,11,6,6,5,3,1,0
10,31,60,113,173,270,344,441,536,615,695,736,814,901,988,1107,1178,1298,1348,1438,1451,1518,1560,1638,1689,1718,1713,1714,1677,1640,1616,1626,1652,1623,1560,1501,1434,1332,1251,1155,1126,1037,989,910,886,862,861,819,774,706,657,583,528,474,423,376,310,251,206,181,146,108,81,68,56,34,21,13,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,58,102,173,243,330,413,496,568,633,685,761,824,889,950,1014,1088,1142,1204,1262,1296,1303,1319,1329,1357,1386,1442,1461,1461,1468,1502,1499,1507,1486,1453,1372,1293,1239,1180,1129,1070,1031,996,944,854,752,692,646,632,605,564,519,510,516,523,523,523,494,456,437,422,408,400,381,361,317,306,278,252,204,163,122,96,72,66,52,46,28,29,23,19,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,54,91,146,209,298,395,504,592,668,762,839,918,981,1062,1169,1269,1351,1396,1408,1443,1473,1506,1532,1605,1682,1750,1736,1697,1686,1698,1739,1679,1593,1501,1437,1379,1302,1246,1215,1169,1120,1055,1021,981,971,940,921,850,785,664,570,445,359,256,192,131,92,57,35,19,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,65,109,197,284,363,440,523,617,660,714,788,871,943,994,1094,1150,1199,1210,1279,1346,1411,1426,1443,1457,1480,1522,1596,1642,1687,1678,1628,1552,1515,1543,1547,1509,1436,1347,1201,1074,987,926,897,814,762,692,667,644,617,571,501,463,435,433,397,370,343,321,303,274,252,214,196,177,172,160,146,123,102,70,46,25,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,29,68,130,191,273,343,436,506,595,665,738,777,833,873,930,995,1062,1114,1155,1208,1241,1267,1291,1346,1385,1422,1459,1471,1465,1397,1368,1346,1365,1348,1294,1217,1133,1067,1058,1016,967,895,860,828,769,723,701,678,670,619,582,518,507,487,475,449,442,434,428,392,361,340,321,309,293,289,275,250,229,222,207,199,182,178,175,183,181,173,168,171,170,161,154,152,147,137,125,101,80,68,67,66,60,58,44,31,15
10,32,79,145,222,301,367,442,534,622,704,768,832,894,954,1038,1123,1199,1257,1285,1352,1402,1488,1505,1498,1491,1488,1503,1521,1517,1565,1568,1571,1527,1513,1511,1512,1485,1457,1376,1289,1191,1129,1072,1008,919,795,714,648,617,552,491,413,362,322,299,274,251,246,237,217,181,146,128,114,114,124,131,129,117,106,100,92,87,83,83,75,61,45,38,32,20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,37,77,131,187,250,318,385,466,546,641,733,821,893,975,1056,1115,1152,1161,1200,1200,1222,1248,1300,1311,1311,1292,1332,1306,1308,1296,1298,1279,1235,1216,1176,1179,1189,1204,1192,1165,1152,1083,1056,1012,994,929,910,873,834,773,731,699,680,667,653,587,547,500,492,453,437,409,382,345,318,292,264,243,212,171,132,110,97,79,51,36,16,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,29,62,116,192,287,366,468,579,687,767,840,928,1014,1093,1163,1238,1313,1384,1462,1501,1533,1541,1564,1586,1603,1571,1520,1453,1439,1440,1420,1391,1333,1288,1220,1180,1141,1089,998,894,858,831,812,770,737,714,698,681,657,629,592,567,528,494,472,460,462,441,408,388,377,364,335,286,243,195,171,159,144,130,99,82,65,47,35,26,18,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,45,82,140,202,266,329,383,435,495,573,639,688,766,833,906,935,1001,1071,1111,1123,1166,1202,1267,1243,1278,1283,1311,1301,1282,1244,1210,1211,1215,1229,1175,1180,1146,1143,1105,1058,972,890,880,894,916,894,895,884,862,840,821,853,861,883,855,865,832,787,685,579,476,397,351,326,318,296,269,230,192,173,164,162,154,144,137,126,116,112,89,69,47,46,32,18,4,1,0,0,0,0,0,0,0,0,0,0
10,28,59,104,161,248,334,426,526,627,738,825,940,995,1078,1144,1228,1264,1317,1360,1394,1423,1454,1530,1527,1562,1561,1571,1567,1554,1570,1577,1595,1615,1616,1595,1564,1505,1424,1316,1230,1151,1072,996,887,834,736,689,581,540,481,455,419,387,371,341,330,302,274,262,247,244,214,169,122,93,82,68,53,32,31,21,15,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,36,87,148,232,311,394,459,514,580,637,711,775,839,894,950,1000,1031,1068,1074,1127,1147,1195,1243,1275,1303,1307,1338,1363,1366,1354,1314,1292,1293,1314,1340,1257,1228,1153,1157,1099,1079,1056,1028,990,958,958,964,933,921,852,814,752,719,666,617,576,576,559,535,497,446,402,366,330,307,275,253,216,173,145,128,109,86,57,42,28,18,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,68,125,197,282,355,432,528,622,717,793,875,964,1056,1130,1226,1316,1385,1431,1422,1475,1455,1498,1498,1496,1486,1450,1439,1427,1418,1435,1402,1375,1326,1280,1267,1193,1142,1071,1055,1022,970,936,845,771,658,629,594,595,563,552,520,485,429,402,396,402,393,388,385,363,342,293,257,222,204,197,167,152,139,143,140,122,108,98,99,94,76,70,63,63,55,46,37,27,18,9,2,0,0,0,0,0,0,0,0,0
10,32,68,130,192,282,367,462,558,646,731,816,905,1010,1106,1185,1282,1332,1405,1414,1459,1473,1535,1539,1574,1601,1622,1598,1598,1631,1646,1627,1632,1649,1645,1600,1556,1520,1448,1374,1232,1138,1016,933,843,703,589,475,438,384,340,325,315,304,284,250,231,212,206,192,161,144,135,130,130,115,122,114,119,120,114,100,83,73,69,63,56,46,40,35,28,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,58,105,162,233,283,380,466,571,639,688,750,807,858,905,934,984,1024,1128,1226,1287,1326,1349,1422,1488,1540,1558,1519,1444,1393,1330,1332,1313,1312,1315,1258,1240,1193,1168,1099,1023,982,952,918,835,744,689,680,678,659,646,621,582,544,494,481,470,454,425,383,372,343,325,298,301,281,290,272,257,226,204,198,193,174,170,152,145,125,116,114,96,90,76,79,71,74,66,54,46,38,31,18,8,3,0,0,0
10,32,69,116,172,253,347,418,470,497,562,628,681,745,791,848,920,994,1057,1043,1067,1101,1174,1220,1246,1263,1234,1221,1185,1163,1148,1116,1097,1048,1005,945,893,863,849,845,803,774,740,728,730,728,732,699,684,665,682,672,649,609,588,600,603,560,524,474,476,456,486,495,502,461,446,442,452,435,399,385,380,391,370,360,364,367,367,338,291,271,255,252,230,213,212,197,187,174,161,150,130,126,108,107,98,98
10,25,58,104,156,217,296,385,448,532,605,725,811,895,974,995,1052,1088,1159,1230,1253,1295,1329,1347,1341,1296,1284,1281,1311,1334,1359,1350,1324,1316,1327,1351,1353,1317,1315,1259,1213,1165,1149,1097,1000,879,808,755,733,715,681,629,579,543,560,546,556,495,450,384,356,347,335,326,287,285,270,283,264,254,222,202,180,170,153,136,103,81,61,55,49,42,40,29,24,18,19,17,12,5,2,1,0,0,0,0,0,0
10,23,58,100,163,218,275,355,440,535,631,737,806,891,962,1050,1090,1138,1229,1329,1415,1449,1448,1480,1455,1455,1448,1494,1524,1537,1564,1612,1633,1664,1647,1667,1649,1641,1581,1461,1344,1228,1150,1055,983,912,875,784,709,633,575,530,475,439,392,347,309,266,223,182,169,149,136,114,101,91,79,77,71,67,61,57,59,52,44,28,19,12,11,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,33,66,128,190,270,335,407,479,557,647,720,767,808,864,934,987,1023,1019,1027,1033,1071,1124,1165,1190,1184,1170,1167,1136,1118,1092,1076,1066,1073,1100,1111,1134,1139,1134,1101,1087,1053,1036,999,992,991,944,946,898,904,854,837,827,815,778,741,712,672,650,619,602,547,485,432,389,392,377,367,325,299,289,262,238,200,189,188,167,149,126,113,93,78,68,69,58,47,36,31,26,18,11,9,4,2,0,0,0,0
10,26,55,98,148,220,271,353,407,503,575,676,745,812,876,944,1021,1058,1109,1118,1179,1198,1258,1286,1333,1374,1399,1404,1349,1303,1277,1267,1244,1184,1160,1114,1074,992,911,863,844,840,801,753,745,752,763,749,773,772,767,701,667,579,549,519,521,506,481,490,487,473,474,454,453,410,408,372,361,328,359,359,347,301,265,259,256,252,239,230,228,210,195,175,171,154,149,128,106,80,63,52,46,37,26,12,4,1
10,23,53,107,179,264,339,428,483,570,637,714,807,866,945,958,974,983,1021,1034,1071,1054,1068,1010,968,936,936,939,963,962,975,981,1004,1006,1018,1039,1048,1031,1006,993,983,948,938,930,951,935,925,913,940,915,895,861,856,892,856,812,686,626,589,560,530,498,489,494,484,473,439,423,418,408,406,376,365,334,315,280,247,235,225,206,193,176,180,157,140,132,123,112,87,70,58,48,45,44,40,28,16,6
10,29,57,98,153,233,306,394,492,578,681,775,894,988,1026,1082,1133,1220,1252,1281,1324,1367,1423,1447,1490,1471,1438,1365,1296,1264,1237,1214,1170,1143,1126,1111,1077,1026,946,887,805,740,675,648,645,650,636,587,532,511,507,522,513,502,465,465,458,466,440,425,395,385,366,343,331,336,341,346,340,334,322,291,279,250,257,247,241,224,212,195,185,186,188,189,168,167,155,154,129,123,121,138,135,127,114,102,90,76
10,30,56,109,166,245,320,406,484,539,595,663,753,808,881,956,1066,1125,1151,1155,1195,1231,1272,1286,1323,1349,1377,1397,1408,1411,1356,1309,1294,1288,1322,1318,1356,1315,1302,1297,1316,1306,1239,1213,1178,1171,1110,1024,934,898,869,832,790,772,760,682,607,523,470,400,340,289,243,206,171,136,100,64,38,20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,61,112,202,288,376,444,507,579,651,765,868,975,1050,1113,1197,1300,1396,1421,1465,1503,1516,1517,1488,1493,1470,1484,1470,1466,1442,1458,1409,1383,1341,1301,1274,1253,1252,1192,1147,1099,1047,994,962,964,904,828,722,665,600,574,538,538,502,486,418,362,308,301,294,273,251,229,201,167,136,116,90,74,56,48,46,46,43,35,28,19,11,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,57,98,152,223,303,401,478,544,599,683,765,849,896,990,1066,1175,1259,1332,1411,1449,1483,1464,1472,1499,1526,1528,1531,1557,1592,1623,1570,1507,1455,1455,1412,1364,1331,1330,1327,1291,1203,1089,1005,918,851,782,760,703,638,582,526,473,415,350,295,270,261,257,239,223,213,181,163,139,135,120,116,105,99,76,68,60,63,52,44,36,36,34,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,45,84,135,198,262,345,418,505,597,702,771,833,896,943,983,994,1049,1111,1182,1260,1311,1345,1368,1387,1437,1427,1411,1391,1372,1336,1292,1291,1318,1295,1238,1190,1169,1139,1096,1044,1008,992,955,932,872,842,805,751,712,657,624,575,548,508,497,477,462,427,386,342,291,258,249,249,241,240,239,228,223,204,195,185,186,188,193,179,173,147,142,138,130,112,101,96,94,79,71,68,65,53,38,28,18,9,1,0
10,23,60,113,192,258,327,411,513,623,731,824,902,1007,1114,1216,1277,1307,1345,1330,1327,1291,1249,1235,1257,1301,1362,1368,1395,1405,1430,1444,1425,1412,1397,1395,1359,1307,1262,1252,1232,1213,1156,1107,1042,984,918,837,786,726,683,631,593,540,488,457,419,394,361,331,290,247,212,194,193,201,203,184,155,125,99,74,45,29,20,19,11,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,55,102,185,268,360,446,572,677,766,843,925,1017,1091,1180,1268,1330,1397,1468,1534,1605,1685,1717,1727,1681,1681,1673,1598,1503,1377,1327,1303,1311,1283,1267,1202,1171,1129,1101,1124,1096,1043,967,924,919,881,857,792,748,712,695,638,556,470,395,325,284,259,239,222,187,147,104,94,80,63,32,17,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,29,71,131,188,246,307,391,469,564,667,784,873,968,1053,1192,1297,1400,1416,1430,1410,1377,1329,1280,1263,1259,1242,1204,1151,1134,1139,1145,1101,1074,1066,1097,1088,1039,989,926,883,813,780,755,770,770,754,717,702,689,665,632,634,643,600,540,491,462,439,413,397,369,335,307,277,273,257,250,227,222,218,218,217,201,185,179,189,188,186,183,191,181,166,150,149,160,156,143,114,108,113,115,113,99,98,83,86,84
