0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,62,195,380,601,817,1047,1251,1443,1602,1733,1824,1898,1936,1962,1968,1971,1931,1879,1827,1835,1804,1700,1540,1393,1265,1089,865,661,498,398,328,283,236,204,179,170,158,148,138,133,121,110,99,90,80,68,57,43,32,21,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,60,194,407,641,848,1031,1183,1328,1452,1565,1668,1746,1820,1856,1867,1868,1779,1661,1505,1428,1361,1304,1255,1210,1173,1108,1011,897,786,691,615,555,528,508,490,456,414,354,296,240,198,166,142,122,103,78,56,35,20,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,206,415,631,822,1001,1169,1292,1380,1439,1462,1425,1370,1353,1386,1416,1417,1376,1352,1298,1243,1166,1051,927,786,714,673,657,651,639,632,613,611,596,585,535,489,443,425,398,375,344,329,320,319,316,309,301,291,286,274,269,254,253,245,246,234,223,207,192,171,125,70,22,4,0,0,0,0
10,65,192,382,572,752,929,1106,1288,1426,1558,1633,1727,1804,1921,1995,2042,2030,1991,1955,1872,1780,1669,1605,1559,1495,1351,1132,896,683,538,424,371,323,277,231,180,142,97,60,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,67,200,395,605,814,1010,1196,1353,1496,1584,1637,1661,1738,1834,1943,1995,2000,1966,1885,1750,1546,1327,1134,994,890,804,719,657,599,547,500,450,417,374,351,325,305,284,261,246,236,219,202,180,168,157,148,136,126,115,106,94,81,74,59,51,36,25,12,4,1,0,0,0,0,0,0,0,0
10,74,209,396,608,798,986,1143,1290,1393,1448,1458,1448,1445,1444,1431,1389,1358,1331,1302,1258,1211,1175,1144,1131,1140,1163,1156,1062,949,847,804,765,713,672,620,581,542,507,464,402,345,304,284,259,231,197,173,156,146,136,123,108,92,77,68,53,41,24,12,3,0,0,0,0,0,0,0,0,0
10,67,197,389,597,782,966,1117,1272,1381,1461,1487,1500,1516,1539,1520,1433,1304,1193,1130,1093,1068,1055,1052,1069,1094,1093,1065,1029,992,917,828,743,688,636,595,558,524,498,464,440,424,406,391,366,354,337,302,248,191,149,131,114,98,78,61,44,28,12,3,0,0,0,0,0,0,0,0,0,0
10,65,195,411,646,876,1087,1294,1473,1643,1795,1930,2035,2127,2162,2128,2036,1906,1762,1615,1492,1357,1223,1109,1025,959,899,861,819,793,759,696,610,511,441,382,332,257,180,108,60,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,58,180,359,568,771,974,1196,1399,1581,1729,1830,1915,1959,2014,2031,2028,2001,1954,1851,1699,1558,1465,1378,1285,1186,1119,1043,964,887,816,679,516,357,268,192,128,71,45,22,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,201,386,613,801,991,1140,1308,1444,1544,1550,1525,1522,1566,1621,1658,1668,1681,1633,1535,1393,1269,1198,1152,1134,1118,1103,1076,1025,953,878,827,773,720,608,487,368,307,275,244,202,161,117,86,62,46,32,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,67,200,396,620,841,1024,1171,1290,1400,1526,1647,1779,1823,1804,1738,1676,1621,1580,1502,1414,1288,1209,1132,1069,1017,970,942,900,869,830,802,769,744,696,637,551,478,412,358,307,261,205,150,99,75,62,51,38,26,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,63,183,373,592,806,1000,1181,1346,1493,1642,1763,1849,1931,1983,2016,1973,1953,1954,1966,1943,1823,1643,1426,1245,1067,924,756,641,527,479,421,375,313,268,232,221,207,200,189,180,164,154,141,126,109,93,73,49,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,193,370,573,769,959,1146,1342,1508,1651,1773,1893,1930,1906,1879,1902,1936,1944,1897,1814,1720,1634,1524,1389,1241,1112,967,834,705,592,496,401,322,239,189,160,148,133,124,117,110,96,85,72,64,52,43,32,21,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,59,183,360,565,759,955,1123,1238,1335,1405,1467,1502,1571,1634,1681,1682,1708,1692,1668,1601,1548,1447,1350,1254,1174,1087,1007,924,838,755,651,543,439,397,383,367,344,319,294,276,257,244,227,209,197,184,176,159,149,135,117,102,86,79,65,53,37,20,7,1,0,0,0,0,0,0,0,0,0
10,59,189,385,610,817,989,1152,1298,1423,1491,1548,1585,1665,1734,1783,1761,1718,1686,1653,1605,1510,1443,1362,1294,1170,1032,915,837,790,714,624,502,432,386,375,354,330,302,276,244,218,196,184,171,158,150,142,138,128,119,105,91,77,60,47,32,20,8,2,0,0,0,0,0,0,0,0,0,0
10,63,198,390,608,797,976,1116,1258,1382,1531,1660,1773,1827,1825,1780,1696,1620,1548,1498,1448,1352,1249,1152,1105,1079,1050,979,905,814,763,696,636,583,541,516,481,452,411,373,336,309,269,226,176,145,119,100,85,70,55,38,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,62,188,383,599,809,980,1124,1222,1311,1389,1485,1579,1675,1754,1789,1781,1710,1582,1428,1301,1224,1181,1114,1053,980,947,918,885,850,813,773,707,636,583,537,507,478,456,414,359,309,275,251,223,194,182,172,161,147,131,121,104,94,77,52,24,6,0,0,0,0,0,0,0,0,0,0,0,0
10,48,163,328,508,673,814,948,1064,1193,1315,1424,1513,1605,1676,1714,1683,1628,1539,1486,1432,1397,1355,1319,1299,1276,1250,1158,1054,939,865,787,702,640,577,535,483,453,410,375,330,305,279,260,234,208,187,167,146,117,89,62,41,23,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,69,211,411,643,860,1073,1255,1422,1569,1694,1789,1835,1811,1738,1671,1631,1595,1517,1439,1375,1345,1282,1212,1146,1113,1079,1039,993,946,885,799,700,602,528,470,391,324,261,224,188,156,137,125,117,107,96,81,63,43,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,69,211,405,612,802,996,1204,1386,1562,1697,1856,1981,2083,2142,2205,2223,2169,2015,1848,1691,1554,1372,1189,1024,930,851,794,732,671,589,504,435,376,327,283,243,207,167,135,114,97,88,75,62,49,35,21,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,220,424,664,882,1114,1344,1553,1743,1902,1986,2046,2012,1991,1960,1937,1924,1865,1806,1747,1682,1613,1475,1276,1082,927,838,724,582,443,365,320,293,252,226,202,186,170,122,75,30,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,62,192,382,585,753,895,1037,1177,1309,1433,1524,1610,1675,1755,1797,1787,1751,1728,1726,1679,1614,1472,1282,1089,957,898,832,765,711,676,658,641,619,584,555,519,487,448,404,376,344,324,296,260,194,123,60,31,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,72,200,379,582,763,922,1027,1114,1200,1298,1405,1499,1579,1641,1688,1720,1688,1645,1591,1604,1612,1600,1557,1488,1442,1398,1360,1289,1205,1094,941,744,570,452,378,315,249,198,156,135,109,84,52,29,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,187,366,558,750,911,1046,1148,1249,1358,1471,1582,1658,1711,1725,1715,1625,1505,1400,1324,1293,1222,1184,1110,1049,985,933,902,872,852,828,803,762,701,634,582,553,530,500,478,443,404,346,307,215,136,52,34,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,68,208,416,650,875,1097,1321,1524,1697,1856,1983,2115,2217,2321,2393,2351,2262,2090,1937,1693,1446,1212,1069,957,874,798,730,676,616,549,454,367,308,278,239,199,132,76,26,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,68,211,417,660,892,1120,1320,1487,1621,1701,1793,1858,1959,1964,1911,1803,1755,1743,1749,1671,1586,1468,1330,1158,979,881,791,712,626,572,527,481,433,384,349,313,290,262,237,215,183,160,132,113,88,59,33,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,201,372,535,670,771,859,932,1019,1094,1178,1257,1310,1326,1327,1332,1327,1335,1353,1378,1366,1336,1316,1306,1313,1299,1219,1102,958,876,817,768,730,688,650,609,574,560,539,518,492,424,358,281,261,245,238,223,211,202,192,185,171,156,128,85,41,9,1,0,0,0,0,0,0,0,0,0,0
10,67,199,396,606,805,981,1131,1259,1372,1463,1550,1575,1616,1626,1671,1651,1610,1580,1591,1606,1573,1519,1463,1429,1324,1203,1086,999,924,837,802,768,751,701,627,510,386,277,186,134,94,66,40,22,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,67,202,401,617,835,1047,1267,1458,1601,1702,1774,1839,1892,1946,1937,1838,1687,1573,1527,1477,1407,1305,1188,1078,983,902,836,779,737,700,644,601,554,513,473,420,382,337,296,262,224,195,163,134,105,79,55,34,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,67,192,374,565,754,922,1081,1216,1324,1431,1508,1591,1645,1695,1709,1738,1730,1719,1638,1570,1526,1489,1418,1326,1259,1228,1213,1194,1190,1163,1084,947,687,433,228,160,142,134,126,118,106,95,84,75,61,50,37,26,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,62,166,324,485,652,791,904,990,1057,1127,1178,1199,1224,1236,1290,1322,1340,1338,1359,1383,1398,1388,1371,1339,1252,1153,1058,1001,960,919,876,844,809,789,753,718,674,642,591,551,490,430,339,276,234,221,212,205,199,187,178,164,144,112,79,49,32,17,7,1,0,0,0,0,0,0,0,0,0
10,71,205,395,599,814,1014,1233,1417,1603,1746,1827,1883,1901,1885,1793,1708,1668,1674,1633,1573,1509,1451,1330,1175,1038,964,897,809,723,652,599,536,476,424,381,343,310,291,266,236,202,180,164,142,117,87,65,45,24,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,67,196,369,563,745,937,1129,1309,1457,1575,1666,1743,1829,1902,1943,1915,1867,1752,1607,1436,1326,1262,1240,1227,1193,1087,955,846,774,723,686,651,630,575,523,459,397,347,289,222,155,109,90,84,72,60,43,31,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
