0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0,1,8,24,47,76,117,159,207,268,337,412,496,587,681,790,908,1036,1163,1302,1455,1606,1769,1939,2119,2299,2480,2675,2862,3058,3239,3407,3568,3726,3875,4033,4189,4334,4459,4581,4706,4830,4948,5069,5189,5305,5419,5530,5626,5705,5777,5824,5864
0,0,1,7,21,42,68,97,127,163,201,242,285,333,380,435,493,553,616,684,751,824,895,976,1055,1131,1207,1288,1376,1461,1553,1641,1732,1825,1926,2020,2118,2217,2319,2419,2522,2624,2727,2835,2940,3046,3156,3267,3381,3493,3607,3721,3838,3947
0,0,1,7,22,44,76,115,162,217,278,345,424,510,593,694,807,921,1052,1178,1299,1402,1508,1613,1727,1839,1954,2075,2194,2319,2454,2584,2709,2843,2979,3116,3249,3381,3522,3667,3804,3944,4083,4223,4354,4482,4588,4688,4783,4870,4951,5033,5111,5184
0,0,1,5,18,39,68,104,145,196,253,320,394,469,548,629,712,798,885,974,1059,1142,1234,1328,1428,1525,1626,1722,1821,1921,2020,2129,2233,2341,2451,2562,2672,2777,2891,3004,3113,3225,3340,3453,3569,3687,3802,3921,4045,4164,4284,4400,4519,4637
0,0,1,7,19,39,62,90,122,154,186,224,265,313,362,411,465,522,581,642,707,771,841,908,979,1055,1129,1203,1281,1368,1452,1540,1626,1715,1806,1901,1991,2091,2188,2291,2387,2489,2600,2700,2805,2910,3023,3137,3245,3361,3474,3588,3706,3822
0,0,1,7,22,43,76,110,148,192,240,292,348,404,459,519,585,649,717,786,859,932,1004,1082,1162,1241,1328,1416,1499,1590,1683,1774,1862,1960,2058,2153,2253,2351,2455,2554,2661,2772,2878,2989,3101,3214,3328,3439,3555,3671,3786,3904,4021,4142
0,0,1,7,23,42,68,96,123,155,190,228,270,313,359,412,463,522,578,639,703,766,832,901,969,1042,1118,1195,1273,1355,1441,1529,1618,1710,1798,1896,1992,2086,2180,2279,2384,2487,2595,2701,2807,2915,3027,3133,3250,3359,3471,3589,3705,3820
0,0,1,5,18,36,63,97,140,190,248,312,385,465,552,651,755,866,963,1054,1150,1246,1343,1439,1545,1655,1758,1872,1987,2108,2226,2351,2476,2595,2722,2849,2976,3108,3240,3378,3512,3639,3778,3910,4042,4168,4277,4381,4476,4567,4653,4740,4820,4893
0,0,1,6,20,43,75,113,160,214,277,345,420,505,595,700,805,919,1045,1186,1321,1466,1622,1785,1950,2115,2280,2441,2582,2717,2861,3014,3154,3297,3446,3599,3750,3897,4054,4206,4359,4517,4673,4822,4958,5072,5166,5246,5315,5383,5450,5510,5573,5628
0,0,1,4,15,35,64,102,146,195,253,316,375,441,498,564,626,698,774,852,930,1014,1099,1186,1271,1363,1457,1554,1652,1748,1846,1947,2045,2148,2249,2352,2461,2568,2681,2791,2904,3016,3126,3235,3351,3460,3575,3687,3802,3914,4027,4139,4257,4372
0,0,1,5,15,35,64,96,138,195,252,317,390,471,561,647,739,828,924,1014,1112,1215,1318,1412,1511,1609,1709,1810,1907,2010,2119,2219,2322,2427,2533,2638,2741,2852,2963,3074,3182,3298,3412,3523,3645,3758,3878,3994,4117,4232,4356,4479,4604,4724
0,0,1,8,21,39,62,84,112,141,176,212,250,293,336,388,439,498,558,623,688,757,821,897,970,1045,1122,1201,1284,1367,1455,1544,1631,1722,1813,1907,2004,2102,2204,2303,2399,2501,2604,2712,2814,2918,3025,3136,3240,3352,3462,3577,3693,3808
0,0,1,6,18,39,68,100,145,199,262,327,403,484,578,674,782,897,1013,1144,1285,1431,1576,1737,1908,2084,2266,2460,2660,2869,3082,3294,3528,3766,4001,4240,4468,4695,4917,5109,5277,5442,5572,5663,5744,5818,5881,5935,5963,5977,5983,5984,5984,5984
