0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,0,0,10,74,219,440,719,1051,1429,1816,2208,2550,2879,3220,3560,3900,4254,4607,4956,5258,5485,5679,5852,6012,6158,6286,6400,6502,6596,6651,6690,6717,6740,6748,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,82,236,455,745,1084,1462,1881,2306,2744,3216,3702,4179,4628,5010,5347,5635,5901,6131,6304,6403,6494,6581,6661,6700,6736,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,75,215,422,672,961,1267,1611,1979,2359,2725,3101,3488,3868,4252,4629,4980,5249,5483,5691,5886,6069,6231,6328,6390,6442,6483,6519,6556,6588,6613,6631,6647,6662,6675,6688,6698,6710,6719,6726,6733,6738,6743,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,72,215,418,684,1018,1403,1789,2169,2538,2910,3282,3653,4024,4372,4670,4905,5110,5279,5429,5563,5684,5792,5883,5972,6058,6138,6219,6286,6337,6385,6431,6475,6519,6558,6587,6612,6631,6646,6662,6675,6688,6699,6710,6719,6726,6733,6738,6743,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,79,236,457,743,1089,1481,1903,2362,2858,3299,3726,4160,4575,4969,5345,5673,5950,6170,6340,6471,6574,6655,6713,6734,6745,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,75,222,427,673,953,1252,1562,1895,2249,2606,2945,3290,3606,3899,4192,4480,4755,5026,5291,5549,5805,6039,6201,6328,6421,6496,6559,6610,6655,6690,6717,6736,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,77,233,451,715,1022,1357,1705,2041,2372,2684,2962,3223,3484,3738,3976,4197,4409,4617,4809,4993,5164,5310,5440,5551,5655,5753,5841,5923,5998,6069,6135,6198,6254,6309,6358,6401,6441,6476,6511,6542,6571,6596,6618,6639,6658,6675,6690,6704,6716,6726,6734,6740,6745,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,77,228,459,753,1085,1453,1848,2234,2604,2976,3358,3736,4082,4422,4742,5018,5260,5477,5676,5859,5997,6112,6211,6292,6357,6408,6454,6498,6540,6578,6613,6643,6660,6675,6688,6699,6710,6719,6726,6733,6738,6743,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,73,215,390,623,879,1168,1498,1868,2261,2672,3100,3535,3866,4185,4457,4684,4875,5067,5250,5419,5580,5714,5834,5949,6057,6132,6197,6259,6318,6372,6426,6475,6521,6565,6607,6646,6667,6685,6698,6710,6719,6726,6733,6738,6743,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,76,217,403,638,914,1249,1583,1946,2318,2716,3106,3478,3831,4149,4461,4743,4983,5194,5392,5587,5773,5950,6092,6226,6349,6462,6571,6627,6673,6712,6742,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,76,218,422,677,992,1345,1728,2071,2421,2776,3137,3476,3773,4043,4308,4570,4833,5091,5336,5578,5802,6005,6190,6296,6365,6427,6481,6533,6578,6617,6650,6678,6702,6722,6738,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,81,245,478,781,1117,1490,1880,2267,2632,2980,3297,3621,3940,4254,4511,4723,4916,5100,5277,5447,5615,5776,5930,6071,6189,6294,6377,6439,6493,6540,6580,6612,6638,6659,6679,6695,6709,6719,6726,6733,6738,6743,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,81,223,419,678,996,1368,1780,2207,2646,3099,3557,3993,4436,4842,5223,5569,5879,6102,6263,6395,6519,6578,6620,6655,6682,6702,6718,6732,6742,6747,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,74,220,442,732,1091,1522,2011,2529,3039,3551,4029,4452,4795,5096,5362,5600,5812,5985,6137,6253,6346,6422,6484,6530,6565,6591,6614,6631,6647,6662,6675,6688,6699,6709,6719,6726,6733,6738,6743,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,75,219,427,696,1016,1376,1766,2200,2663,3121,3581,4059,4542,4994,5391,5729,6021,6231,6415,6577,6688,6709,6723,6735,6742,6748,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,75,222,437,717,1024,1378,1758,2163,2540,2922,3281,3615,3927,4232,4546,4863,5183,5434,5665,5888,6035,6158,6251,6333,6411,6481,6542,6586,6619,6649,6678,6705,6730,6739,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,79,232,455,744,1098,1477,1849,2230,2593,2956,3300,3637,3947,4260,4549,4834,5110,5343,5562,5702,5809,5904,5990,6066,6141,6213,6280,6343,6405,6463,6516,6566,6602,6633,6661,6684,6705,6721,6733,6741,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,76,232,456,712,1023,1357,1711,2067,2390,2663,2933,3198,3441,3665,3863,4053,4224,4383,4533,4677,4813,4940,5050,5133,5209,5282,5351,5417,5482,5542,5598,5653,5705,5759,5810,5858,5903,5946,5988,6030,6070,6109,6147,6184,6219,6254,6287,6319,6349,6379,6408,6435,6462,6487,6511,6534,6555,6576,6595,6614,6631,6647,6662,6675,6688,6699,6710,6719,6726,6733,6738,6743,6746,6748,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,72,220,427,687,996,1348,1733,2119,2513,2897,3295,3672,4043,4385,4662,4927,5176,5326,5448,5554,5656,5755,5851,5937,6021,6100,6176,6251,6325,6398,6469,6540,6608,6648,6683,6718,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,79,231,451,745,1099,1503,1936,2380,2791,3179,3536,3849,4153,4423,4676,4918,5156,5367,5556,5728,5851,5950,6041,6122,6198,6270,6339,6396,6449,6503,6550,6594,6636,6674,6711,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,70,188,354,560,809,1103,1422,1739,2073,2426,2790,3123,3453,3789,4118,4450,4777,5038,5252,5432,5602,5741,5879,6015,6130,6212,6283,6351,6413,6473,6527,6577,6625,6666,6694,6715,6732,6745,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,77,213,413,684,1003,1364,1764,2202,2625,3040,3442,3833,4222,4593,4919,5221,5503,5742,5968,6141,6280,6390,6474,6540,6595,6640,6679,6716,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,75,225,450,738,1086,1472,1879,2293,2684,3049,3363,3647,3929,4163,4382,4594,4797,4977,5138,5283,5419,5550,5681,5807,5930,6045,6153,6257,6352,6437,6504,6565,6616,6662,6698,6723,6739,6748,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,75,220,417,665,968,1323,1702,2090,2470,2868,3294,3698,4083,4469,4862,5218,5525,5796,6022,6219,6360,6442,6508,6557,6600,6637,6668,6693,6713,6729,6741,6748,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,71,217,427,706,1038,1429,1869,2348,2821,3272,3657,4024,4381,4739,5091,5422,5717,5940,6127,6280,6389,6487,6573,6647,6712,6732,6742,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,74,208,393,641,937,1274,1641,1984,2339,2713,3106,3493,3864,4200,4502,4744,4979,5209,5437,5660,5825,5962,6093,6212,6325,6428,6499,6532,6561,6589,6613,6639,6662,6683,6701,6719,6735,6743,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,81,234,452,733,1070,1426,1797,2175,2544,2903,3210,3490,3713,3933,4156,4376,4588,4803,4976,5146,5309,5465,5570,5664,5754,5812,5868,5923,5975,6026,6075,6122,6169,6212,6255,6296,6336,6374,6408,6442,6474,6504,6533,6562,6589,6614,6637,6660,6680,6700,6718,6734,6743,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,77,227,438,717,1040,1419,1802,2189,2529,2818,3060,3291,3518,3746,3950,4123,4289,4451,4605,4752,4895,5037,5167,5289,5405,5511,5606,5694,5776,5858,5938,6014,6087,6156,6217,6271,6320,6365,6408,6447,6485,6519,6552,6581,6607,6632,6653,6670,6685,6700,6713,6723,6732,6740,6745,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,81,221,418,659,932,1231,1563,1926,2287,2670,3063,3437,3812,4158,4464,4754,5022,5261,5480,5689,5889,6033,6137,6236,6331,6424,6471,6510,6545,6578,6608,6634,6657,6678,6697,6712,6725,6734,6741,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,77,219,419,663,950,1271,1630,2024,2418,2790,3159,3526,3897,4250,4592,4902,5171,5411,5626,5832,6016,6179,6322,6445,6532,6583,6622,6652,6677,6695,6710,6719,6726,6733,6738,6743,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,74,212,410,662,973,1328,1710,2103,2470,2829,3174,3497,3800,4101,4387,4637,4859,5062,5254,5440,5615,5788,5954,6099,6205,6300,6389,6472,6547,6613,6667,6712,6735,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,86,238,460,750,1086,1445,1840,2273,2733,3221,3715,4183,4625,5029,5388,5720,6001,6246,6421,6559,6669,6718,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,75,226,453,749,1106,1494,1896,2309,2686,3027,3320,3564,3796,4014,4226,4422,4583,4718,4849,4974,5085,5190,5289,5385,5476,5565,5651,5732,5811,5886,5957,6025,6091,6152,6210,6264,6312,6354,6393,6429,6464,6497,6527,6555,6582,6607,6633,6656,6676,6695,6713,6729,6742,6747,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
