0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0,10,28,62,119,194,308,453,631,840,1077,1335,1620,1915,2248,2619,2984,3374,3749,4106,4496,4901,5316,5756,6167,6552,6947,7353,7778,8214,8644,9087,9548,10013,10453,10900,11337,11777,12218,12682,13110,13496,13857,14225,14605,14977,15342,15692,16005,16285,16563,16836,17061,17270,17450,17598,17709,17832,17939,18038,18124,18186,18260,18323,18394,18468,18539,18601,18664,18712
0,0,10,22,56,105,177,281,414,566,769,976,1240,1520,1848,2200,2591,2996,3413,3816,4271,4788,5341,5897,6518,7135,7788,8438,9083,9755,10425,11097,11773,12423,13064,13689,14295,14870,15366,15801,16223,16594,16936,17253,17524,17758,17986,18160,18323,18480,18611,18719,18822,18904,18966,19006,19026,19048,19060,19070,19076,19077,19078,19078,19078,19078,19078,19078,19078,19078,19078
0,0,10,29,67,115,196,299,444,607,801,1005,1230,1507,1786,2130,2497,2894,3295,3725,4177,4633,5071,5490,5913,6340,6765,7204,7623,8030,8423,8804,9194,9591,9968,10352,10715,11086,11450,11779,12112,12418,12747,13035,13348,13627,13893,14170,14443,14692,14919,15109,15286,15467,15628,15782,15938,16113,16265,16420,16570,16711,16850,16970,17094,17218,17338,17451,17563,17661,17766
0,0,10,26,57,106,177,278,391,542,726,957,1191,1471,1776,2080,2414,2795,3202,3599,4014,4443,4854,5307,5738,6191,6620,7074,7506,7981,8455,8936,9411,9874,10336,10740,11151,11556,11973,12403,12780,13168,13520,13851,14135,14399,14668,14941,15197,15442,15655,15859,16051,16227,16395,16546,16671,16784,16893,16999,17109,17215,17321,17403,17490,17562,17650,17731,17816,17904,17978
0,0,10,32,86,159,261,407,570,767,1013,1267,1562,1855,2184,2521,2852,3233,3585,3936,4319,4706,5076,5479,5843,6210,6602,6975,7355,7758,8122,8509,8913,9306,9726,10130,10495,10868,11236,11588,11956,12311,12657,12988,13322,13634,13956,14257,14555,14854,15135,15417,15681,15923,16144,16332,16520,16693,16856,17007,17156,17286,17410,17532,17653,17741,17814,17886,17957,18032,18111
0,0,10,25,59,117,194,317,452,632,843,1101,1399,1713,2073,2441,2864,3316,3802,4315,4801,5318,5862,6436,7006,7571,8121,8626,9143,9633,10158,10650,11146,11599,12076,12572,13047,13536,14019,14468,14880,15274,15605,15952,16226,16505,16766,17008,17217,17387,17524,17660,17790,17908,18016,18110,18183,18250,18316,18382,18452,18511,18563,18603,18654,18698,18740,18775,18811,18849,18876
0,0,10,29,58,104,183,297,433,598,817,1054,1332,1621,1933,2246,2554,2884,3238,3662,4058,4478,4896,5299,5707,6094,6486,6899,7316,7731,8164,8572,9026,9449,9839,10260,10670,11080,11469,11835,12191,12555,12894,13234,13578,13918,14235,14519,14766,15011,15239,15487,15725,15961,16168,16363,16543,16699,16861,17029,17186,17334,17484,17641,17759,17891,18000,18088,18186,18284,18382
0,0,10,26,69,116,200,319,472,668,892,1154,1437,1758,2113,2500,2915,3332,3764,4170,4556,4975,5382,5779,6177,6590,7020,7420,7814,8221,8624,9009,9381,9747,10151,10542,10927,11336,11729,12119,12538,12918,13298,13656,14016,14381,14725,15033,15344,15655,15927,16224,16503,16764,16981,17174,17365,17562,17732,17906,18063,18216,18370,18534,18672,18795,18881,18926,18965,18994,19018
0,0,10,32,83,149,246,358,485,633,825,1044,1277,1556,1864,2200,2557,2918,3290,3689,4089,4476,4845,5216,5567,5888,6191,6507,6835,7144,7449,7739,8053,8360,8645,8969,9260,9540,9809,10079,10356,10603,10853,11083,11339,11596,11867,12115,12370,12602,12817,13042,13255,13476,13683,13879,14082,14278,14467,14646,14831,15013,15196,15354,15514,15665,15826,15986,16159,16314,16466
0,0,10,35,79,152,262,394,564,738,942,1182,1462,1768,2135,2519,2929,3355,3821,4304,4832,5353,5890,6423,6981,7525,8040,8572,9099,9661,10199,10737,11250,11774,12299,12803,13296,13768,14160,14550,14902,15234,15548,15851,16133,16397,16637,16870,17081,17278,17442,17623,17787,17944,18100,18234,18344,18431,18500,18582,18664,18731,18790,18839,18878,18911,18929,18947,18968,18986,18997
0,0,10,28,69,140,244,369,526,703,903,1128,1393,1680,1994,2304,2641,2994,3387,3781,4196,4649,5118,5593,6073,6537,7013,7484,7947,8422,8863,9296,9709,10163,10586,11027,11461,11883,12296,12677,13031,13329,13622,13939,14235,14517,14795,15020,15247,15455,15690,15936,16183,16397,16611,16796,16958,17106,17250,17399,17551,17706,17838,17967,18100,18210,18300,18380,18440,18505,18558
0,0,10,35,79,147,240,364,530,702,906,1143,1390,1669,1964,2279,2613,2948,3295,3612,3956,4308,4708,5075,5457,5848,6222,6576,6940,7288,7603,7902,8156,8446,8710,8999,9291,9578,9863,10148,10434,10716,11001,11244,11519,11789,12091,12380,12657,12952,13231,13505,13807,14121,14400,14663,14933,15203,15473,15737,16008,16251,16498,16720,16929,17129,17315,17492,17675,17841,17993
0,0,10,28,65,121,190,289,415,570,759,974,1218,1483,1768,2076,2392,2710,3056,3422,3812,4219,4594,4965,5366,5767,6155,6504,6841,7138,7410,7653,7867,8068,8292,8475,8652,8815,8962,9102,9243,9393,9531,9677,9816,9954,10110,10244,10381,10514,10644,10781,10923,11061,11197,11319,11454,11595,11725,11861,11996,12129,12261,12386,12514,12647,12782,12909,13041,13177,13317
0,0,10,24,57,107,176,265,376,521,713,929,1170,1428,1701,2016,2346,2693,3074,3468,3862,4295,4727,5206,5708,6214,6668,7128,7610,8081,8500,8932,9346,9743,10151,10541,10973,11396,11836,12254,12696,13114,13544,13934,14320,14700,15067,15416,15757,16114,16428,16738,17035,17288,17511,17718,17921,18083,18216,18324,18423,18495,18561,18623,18665,18701,18743,18779,18812,18834,18864
0,0,10,31,78,142,230,355,507,695,939,1198,1467,1796,2123,2467,2833,3243,3662,4132,4595,5106,5610,6147,6667,7179,7726,8275,8823,9338,9884,10423,10929,11459,11933,12418,12874,13312,13738,14117,14471,14791,15082,15380,15636,15881,16114,16336,16555,16752,16930,17102,17281,17429,17582,17733,17875,18001,18109,18237,18340,18444,18526,18597,18659,18714,18747,18778,18810,18841,18869
0,0,10,21,49,96,179,278,410,568,770,1000,1248,1550,1867,2218,2560,2894,3261,3657,4054,4487,4921,5382,5832,6315,6818,7335,7823,8314,8799,9302,9769,10245,10718,11221,11724,12218,12700,13196,13673,14145,14625,15070,15464,15840,16156,16443,16712,16945,17143,17317,17458,17588,17728,17851,17975,18103,18208,18317,18416,18507,18592,18661,18744,18820,18886,18944,18992,19018,19031
0,0,10,29,62,118,212,329,457,627,818,1057,1326,1635,1986,2344,2725,3162,3648,4167,4682,5219,5771,6336,6874,7459,8058,8664,9204,9687,10135,10556,10993,11431,11835,12253,12634,12989,13318,13632,13946,14279,14583,14882,15156,15394,15632,15873,16106,16322,16524,16744,16941,17139,17309,17484,17653,17825,17965,18084,18193,18287,18376,18457,18534,18605,18667,18723,18771,18804,18838
0,0,10,36,85,160,264,409,568,764,975,1226,1508,1827,2196,2599,3033,3468,3924,4383,4927,5437,5989,6501,7030,7520,8003,8470,8948,9424,9892,10328,10762,11179,11608,11995,12374,12722,13073,13405,13700,13984,14228,14439,14652,14862,15072,15271,15466,15635,15817,15986,16161,16326,16500,16670,16836,16993,17139,17290,17428,17555,17683,17819,17932,18049,18181,18286,18389,18464,18526
0,0,10,26,67,125,208,310,448,608,807,1065,1357,1677,2007,2397,2794,3236,3714,4206,4713,5264,5820,6424,7014,7638,8243,8858,9447,10032,10596,11196,11764,12306,12850,13359,13838,14275,14696,15087,15386,15683,15959,16229,16444,16645,16844,17047,17248,17424,17593,17748,17895,18037,18183,18297,18403,18492,18578,18663,18738,18808,18867,18916,18973,19000,19026,19041,19046,19053,19055
0,0,10,27,60,127,227,358,519,718,957,1224,1508,1833,2178,2568,2960,3367,3786,4230,4692,5161,5623,6085,6541,7022,7493,7966,8484,8986,9480,9991,10508,11002,11476,11893,12368,12833,13271,13705,14136,14554,14977,15399,15798,16195,16563,16906,17184,17414,17615,17784,17954,18122,18283,18438,18571,18691,18776,18848,18899,18947,18980,18998,19013,19029,19035,19038,19039,19039,19039
0,0,10,29,70,129,216,346,511,705,923,1203,1492,1806,2107,2448,2821,3179,3564,3975,4354,4765,5181,5618,6031,6484,6993,7495,7955,8388,8783,9183,9619,10079,10496,10889,11264,11643,12007,12375,12736,13073,13404,13686,13962,14225,14445,14652,14818,14985,15142,15291,15407,15536,15649,15768,15884,16000,16126,16225,16341,16439,16541,16626,16722,16800,16887,16974,17073,17158,17227
0,0,10,27,60,111,182,291,430,593,776,986,1217,1492,1801,2116,2420,2733,3053,3382,3771,4148,4551,4923,5308,5717,6122,6530,6913,7275,7611,7944,8254,8581,8889,9207,9509,9823,10138,10450,10775,11101,11422,11757,12052,12341,12642,12941,13224,13514,13769,14044,14330,14614,14881,15171,15478,15764,16056,16328,16592,16835,17059,17266,17453,17621,17776,17900,18016,18118,18213
0,0,10,24,63,127,214,338,481,645,840,1057,1303,1562,1807,2094,2402,2727,3080,3479,3900,4303,4757,5217,5706,6165,6649,7135,7651,8160,8704,9233,9734,10236,10688,11142,11602,12009,12414,12836,13245,13648,14018,14341,14648,14908,15171,15432,15674,15903,16126,16340,16567,16796,17029,17244,17422,17593,17759,17931,18071,18201,18336,18444,18548,18631,18727,18804,18871,18931,18984
0,0,10,27,58,105,185,274,396,548,727,931,1154,1423,1710,2013,2358,2732,3125,3550,4007,4467,4938,5398,5855,6301,6745,7195,7640,8083,8537,9023,9458,9928,10373,10810,11255,11688,12083,12492,12843,13207,13529,13803,14054,14307,14566,14820,15031,15225,15399,15599,15792,15978,16161,16312,16472,16634,16794,16924,17054,17177,17294,17417,17529,17625,17724,17826,17916,17995,18077
0,0,10,32,71,127,211,298,437,613,813,1024,1284,1548,1853,2188,2584,3003,3457,3906,4368,4805,5301,5793,6325,6892,7475,8083,8678,9266,9822,10388,10938,11475,11982,12526,12994,13461,13893,14309,14696,15028,15360,15689,15991,16274,16532,16763,16970,17155,17333,17489,17619,17731,17827,17911,17986,18065,18138,18208,18271,18341,18408,18458,18499,18542,18585,18637,18677,18713,18752
0,0,10,28,65,135,231,356,502,669,886,1108,1354,1646,1942,2250,2569,2935,3316,3704,4084,4508,4967,5408,5894,6352,6813,7267,7714,8160,8577,9014,9461,9871,10325,10762,11219,11648,12078,12453,12809,13165,13489,13804,14113,14389,14658,14920,15162,15379,15596,15790,16003,16197,16409,16640,16834,17013,17177,17338,17482,17637,17787,17941,18093,18239,18364,18514,18654,18767,18840
0,0,10,24,67,117,194,293,426,585,789,1019,1276,1580,1910,2278,2679,3115,3563,4030,4509,5047,5563,6065,6580,7122,7654,8181,8679,9166,9631,10094,10528,10972,11399,11814,12266,12697,13072,13435,13775,14087,14398,14709,15005,15292,15564,15819,16065,16313,16549,16741,16928,17113,17276,17440,17580,17736,17872,17985,18081,18183,18289,18386,18474,18572,18646,18719,18774,18829,18866
0,0,10,33,79,153,242,367,513,674,882,1097,1329,1567,1819,2100,2410,2726,3043,3373,3727,4112,4484,4868,5252,5608,5991,6375,6765,7138,7523,7885,8221,8531,8873,9183,9504,9817,10118,10394,10667,10929,11212,11481,11754,12021,12302,12573,12826,13085,13369,13638,13905,14194,14467,14746,15031,15285,15553,15813,16105,16374,16626,16865,17079,17294,17505,17696,17870,18063,18259
0,0,10,25,64,120,216,344,485,660,857,1120,1398,1684,1960,2268,2598,2907,3244,3618,4009,4423,4845,5245,5637,6044,6443,6875,7314,7740,8194,8622,9065,9487,9904,10300,10706,11112,11504,11912,12299,12660,12999,13356,13713,14059,14382,14670,14944,15204,15471,15724,15980,16198,16399,16595,16802,17003,17178,17362,17523,17688,17842,17977,18127,18260,18381,18490,18588,18658,18736
0,0,10,30,65,120,202,300,428,567,750,970,1198,1435,1723,2030,2366,2744,3138,3529,3944,4401,4839,5321,5794,6286,6798,7323,7862,8416,8963,9474,9962,10435,10857,11284,11670,12048,12396,12754,13074,13342,13604,13845,14052,14225,14378,14511,14632,14756,14874,14992,15116,15238,15382,15492,15600,15709,15823,15929,16050,16167,16272,16373,16473,16587,16705,16822,16928,17021,17123
0,0,10,28,65,132,217,344,499,672,875,1123,1423,1744,2105,2471,2899,3339,3768,4257,4696,5144,5642,6113,6567,7036,7520,8007,8479,8996,9512,10070,10637,11165,11699,12227,12743,13238,13707,14125,14515,14903,15233,15554,15836,16063,16293,16514,16734,16933,17124,17316,17478,17620,17751,17871,17973,18087,18194,18296,18396,18497,18588,18661,18736,18801,18864,18916,18957,18991,19016
0,0,10,29,70,131,225,347,499,692,928,1186,1477,1777,2118,2462,2816,3175,3553,3924,4260,4649,5030,5448,5839,6182,6516,6875,7204,7533,7845,8163,8478,8800,9099,9381,9672,9954,10239,10523,10808,11099,11349,11642,11914,12207,12510,12827,13128,13432,13742,14064,14354,14638,14917,15176,15433,15665,15863,16029,16198,16364,16520,16656,16779,16908,17021,17129,17222,17332,17433
0,0,10,30,78,152,244,377,561,761,992,1259,1562,1903,2270,2647,3055,3496,3972,4439,4964,5480,6014,6521,7075,7567,8052,8543,9027,9474,9959,10423,10839,11252,11653,12033,12386,12764,13106,13423,13747,14072,14371,14649,14933,15216,15464,15699,15934,16164,16364,16551,16715,16869,17029,17172,17311,17429,17537,17660,17770,17869,17975,18053,18122,18185,18245,18297,18346,18404,18454
0,0,10,31,64,108,171,271,384,552,741,960,1224,1500,1806,2110,2428,2785,3156,3518,3944,4387,4819,5262,5714,6197,6692,7146,7592,8038,8523,9016,9506,9967,10402,10849,11267,11691,12093,12492,12900,13271,13618,13974,14338,14708,15063,15456,15805,16150,16493,16876,17219,17538,17858,18130,18370,18553,18688,18795,18871,18928,18973,18996,19020,19036,19053,19057,19061,19064,19067
0,0,10,32,77,147,244,359,490,655,857,1063,1307,1556,1837,2132,2428,2717,3043,3354,3690,4029,4369,4765,5142,5544,5956,6412,6888,7350,7783,8263,8745,9230,9709,10186,10649,11087,11501,11896,12309,12699,13054,13368,13698,14031,14336,14590,14847,15079,15335,15580,15789,16021,16245,16479,16711,16934,17151,17367,17577,17778,17962,18094,18222,18339,18437,18510,18591,18660,18714
0,0,10,33,74,131,220,337,478,661,852,1078,1316,1564,1830,2116,2454,2807,3195,3545,3928,4289,4648,5013,5419,5808,6215,6594,7006,7420,7865,8305,8745,9174,9660,10122,10618,11110,11626,12157,12688,13210,13723,14197,14646,15083,15496,15888,16219,16550,16845,17115,17362,17568,17761,17922,18081,18212,18360,18495,18599,18663,18712,18751,18786,18817,18845,18873,18898,18920,18938
0,0,10,31,75,155,262,401,553,737,961,1209,1512,1838,2194,2572,2970,3390,3803,4257,4687,5157,5597,6085,6594,7056,7526,8015,8482,8969,9446,9959,10486,11001,11511,12020,12496,12978,13450,13923,14363,14816,15236,15660,16049,16397,16735,17052,17339,17598,17848,18065,18246,18378,18468,18543,18606,18656,18708,18742,18780,18810,18838,18867,18896,18922,18948,18970,18983,19000,19024
0,0,10,28,70,133,223,343,505,700,911,1190,1486,1815,2155,2500,2896,3306,3747,4215,4674,5117,5552,6034,6530,7028,7539,8014,8534,8963,9411,9839,10262,10655,11052,11427,11864,12270,12687,13041,13390,13766,14133,14497,14843,15157,15456,15715,15954,16184,16367,16553,16744,16918,17088,17246,17390,17532,17661,17799,17932,18059,18174,18276,18367,18442,18522,18587,18649,18703,18749
0,0,10,26,58,123,205,308,427,600,778,1012,1263,1542,1849,2181,2556,2970,3414,3896,4398,4915,5445,5956,6502,7049,7613,8165,8729,9271,9849,10432,11014,11611,12202,12766,13286,13793,14258,14729,15179,15592,15991,16325,16679,17008,17281,17527,17767,17997,18185,18363,18517,18645,18743,18820,18881,18945,18990,19027,19051,19063,19068,19075,19077,19079,19079,19080,19080,19080,19080
0,0,10,36,81,143,245,369,516,720,970,1227,1541,1872,2229,2613,3031,3456,3904,4305,4727,5121,5502,5915,6324,6757,7162,7566,7968,8391,8773,9148,9497,9858,10230,10619,10998,11360,11750,12125,12479,12857,13199,13554,13867,14191,14493,14816,15090,15380,15626,15840,16034,16222,16419,16592,16757,16915,17076,17218,17341,17446,17550,17646,17720,17792,17876,17958,18029,18082,18148
0,0,10,30,68,142,238,356,523,724,950,1207,1501,1841,2213,2616,3043,3484,3966,4451,4933,5415,5916,6390,6897,7426,7935,8435,8961,9449,9922,10379,10851,11291,11733,12170,12608,12985,13336,13633,13893,14147,14374,14578,14764,14945,15123,15312,15502,15687,15868,16046,16226,16396,16561,16702,16841,16991,17127,17280,17403,17534,17648,17776,17904,18038,18137,18226,18312,18388,18466
0,0,10,31,77,143,218,320,446,616,814,1050,1325,1602,1922,2274,2636,3039,3463,3895,4331,4788,5256,5703,6153,6598,7066,7518,7944,8315,8721,9147,9577,9994,10423,10847,11240,11615,11944,12281,12594,12902,13192,13459,13710,13949,14152,14353,14520,14693,14869,15056,15235,15409,15577,15748,15919,16081,16246,16397,16560,16723,16886,17043,17202,17377,17523,17677,17816,17956,18075
