0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,0,0,0,10,46,120,240,413,656,943,1266,1640,2051,2515,3016,3546,4120,4685,5243,5791,6337,6920,7513,8128,8716,9290,9869,10439,11038,11620,12223,12807,13389,13939,14431,14878,15301,15693,16080,16440,16795,17115,17423,17662,17867,18067,18248,18414,18552,18679,18789,18856,18891,18924,18949,18967,18983,18989,18992,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,38,105,224,400,625,919,1248,1630,2031,2489,2970,3452,3971,4531,5112,5714,6328,6969,7556,8134,8711,9276,9870,10452,10965,11452,11928,12347,12747,13145,13517,13867,14201,14539,14849,15144,15425,15674,15908,16144,16358,16560,16759,16948,17141,17313,17479,17655,17796,17911,18034,18148,18252,18344,18420,18482,18549,18616,18667,18723,18766,18808
0,0,0,0,10,44,115,249,441,663,952,1298,1689,2128,2596,3090,3633,4193,4796,5420,6062,6734,7356,7992,8646,9286,9909,10561,11172,11785,12369,12958,13507,14049,14566,15068,15535,15975,16374,16778,17142,17508,17811,18041,18238,18397,18543,18658,18750,18821,18869,18911,18940,18966,18984,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,44,122,251,441,700,1011,1391,1790,2221,2694,3215,3783,4398,5043,5708,6391,7058,7767,8486,9185,9908,10628,11325,11936,12537,13074,13601,14104,14566,14999,15419,15813,16174,16532,16844,17135,17395,17653,17852,18052,18229,18361,18483,18561,18631,18682,18737,18781,18823,18854,18891,18922,18951,18968,18981,18991,18994,18994,18994,18994,18994,18994
0,0,0,0,10,37,115,237,409,631,882,1177,1520,1858,2233,2612,3017,3423,3864,4273,4669,5065,5464,5854,6247,6615,6950,7301,7632,7945,8256,8571,8895,9202,9505,9827,10149,10478,10818,11124,11434,11766,12107,12432,12750,13080,13379,13649,13920,14179,14425,14667,14896,15134,15361,15570,15801,15997,16197,16400,16590,16767,16940,17121,17282,17444,17603
0,0,0,0,10,49,130,256,451,682,997,1375,1789,2254,2780,3315,3902,4531,5215,5889,6593,7288,7982,8696,9411,10123,10806,11480,12087,12658,13178,13654,14088,14512,14899,15237,15576,15916,16206,16454,16648,16836,17017,17181,17350,17496,17641,17780,17916,18053,18177,18293,18393,18495,18590,18668,18736,18799,18854,18905,18945,18966,18983,18991,18993,18993,18993
0,0,0,0,10,46,129,269,458,713,1025,1383,1780,2193,2633,3129,3661,4202,4776,5361,5975,6591,7192,7849,8483,9128,9780,10399,11008,11630,12245,12888,13494,14106,14697,15237,15704,16101,16423,16678,16921,17120,17296,17472,17642,17801,17944,18065,18198,18314,18446,18556,18658,18766,18850,18901,18943,18964,18982,18992,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,37,103,221,393,628,919,1259,1671,2118,2628,3203,3813,4453,5105,5779,6491,7204,7932,8656,9374,10085,10808,11506,12167,12781,13406,13989,14586,15120,15643,16102,16514,16880,17222,17528,17795,18029,18226,18398,18573,18705,18807,18873,18920,18962,18982,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,44,127,264,456,712,996,1329,1688,2100,2532,3004,3488,3964,4452,4915,5396,5899,6425,6914,7447,7967,8498,9073,9588,10141,10689,11256,11858,12466,13058,13598,14100,14585,15051,15488,15917,16316,16701,17051,17328,17534,17723,17900,18060,18195,18327,18439,18539,18618,18691,18764,18817,18862,18893,18928,18959,18977,18988,18993,18994,18994,18994
0,0,0,0,10,52,142,286,477,737,1032,1380,1760,2208,2705,3265,3885,4505,5131,5769,6367,7010,7669,8313,8946,9577,10143,10706,11224,11728,12234,12719,13170,13592,13995,14397,14772,15116,15414,15690,15929,16148,16330,16522,16684,16847,17003,17137,17275,17408,17528,17645,17742,17843,17956,18052,18145,18237,18310,18379,18448,18506,18567,18620,18676,18724,18769
0,0,0,0,10,45,131,262,440,686,994,1382,1820,2291,2820,3429,4050,4701,5372,6080,6833,7586,8331,9088,9830,10585,11278,11975,12621,13304,13894,14435,14937,15387,15783,16172,16552,16878,17188,17460,17705,17930,18123,18293,18404,18488,18555,18610,18658,18700,18742,18773,18805,18835,18863,18890,18909,18932,18951,18964,18974,18985,18991,18994,18994,18994,18994
0,0,0,0,10,43,115,245,450,698,981,1329,1743,2229,2746,3306,3936,4581,5242,5951,6698,7424,8160,8939,9738,10516,11312,12096,12885,13607,14310,14937,15533,16048,16492,16875,17198,17478,17729,17923,18093,18242,18373,18504,18605,18686,18764,18827,18877,18914,18939,18959,18975,18985,18993,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,48,131,273,476,729,1002,1336,1689,2078,2511,2987,3465,3989,4530,5080,5682,6305,6959,7617,8269,8920,9561,10135,10724,11289,11845,12378,12884,13359,13837,14286,14709,15088,15458,15805,16096,16331,16534,16711,16857,16998,17115,17240,17355,17466,17570,17672,17776,17871,17971,18073,18163,18262,18352,18432,18502,18571,18644,18708,18763,18819,18870
0,0,0,0,10,43,111,233,403,621,874,1187,1517,1885,2283,2680,3132,3618,4095,4638,5169,5735,6302,6892,7438,8014,8581,9168,9750,10294,10812,11316,11795,12213,12616,12977,13341,13629,13903,14173,14445,14705,14951,15200,15432,15638,15833,16003,16184,16345,16513,16674,16820,16985,17158,17311,17479,17623,17754,17860,17958,18072,18178,18273,18365,18457,18544
