0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
14023,13973,13839,13616,13332,12991,12585,12149,11663,11133,10584,9995,9387,8764,8139,7520,6896,6360,5859,5391,4932,4498,4087,3677,3288,2914,2569,2277,2017,1783,1586,1402,1228,1058,894,738,602,480,384,306,240,186,140,98,64,37,20,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13967,13827,13608,13336,13005,12607,12167,11713,11227,10728,10251,9802,9358,8898,8416,7942,7481,7040,6590,6183,5797,5424,5132,4870,4638,4418,4197,3981,3767,3558,3349,3154,2947,2753,2569,2412,2264,2126,1987,1866,1751,1643,1537,1431,1324,1221,1122,1023,930,836,749,661,582,496,416,336,262,193,129,70,22,4,0,0,0,0,0,0,0
14023,13968,13841,13641,13396,13089,12712,12290,11801,11286,10732,10168,9559,8928,8247,7564,6886,6217,5573,4931,4345,3793,3262,2740,2234,1767,1389,1102,871,706,564,447,335,241,170,104,61,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13966,13833,13628,13361,13019,12618,12165,11666,11122,10581,10029,9461,8843,8195,7518,6848,6195,5552,4963,4445,4006,3636,3311,3012,2746,2507,2293,2089,1908,1746,1589,1458,1329,1215,1107,1004,910,823,743,664,587,524,462,407,356,305,259,220,179,144,114,85,63,40,26,12,4,1,0,0,0,0,0,0,0,0,0,0,0
14023,13959,13824,13627,13351,13026,12641,12208,11736,11248,10760,10278,9800,9315,8834,8369,7926,7476,7038,6624,6218,5827,5449,5074,4696,4309,3911,3540,3247,2962,2693,2443,2197,1980,1771,1577,1399,1229,1070,935,827,725,631,543,466,400,346,293,244,200,157,121,92,65,44,24,12,3,0,0,0,0,0,0,0,0,0,0,0,0
14023,13966,13836,13634,13369,13054,12668,12252,11782,11287,10791,10295,9787,9275,8756,8267,7842,7452,7074,6712,6359,6006,5657,5307,4937,4563,4214,3872,3534,3222,2955,2706,2479,2267,2070,1884,1709,1546,1386,1245,1106,962,839,715,596,485,378,294,237,187,145,106,73,47,28,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13968,13838,13612,13322,12962,12525,12028,11489,10882,10233,9559,8847,8106,7397,6719,6070,5491,4957,4455,3999,3600,3232,2890,2575,2273,1991,1714,1454,1198,955,758,588,444,317,206,112,60,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13975,13853,13664,13407,13082,12690,12211,11683,11109,10482,9853,9194,8523,7839,7163,6495,5838,5209,4644,4139,3651,3179,2761,2366,1993,1642,1323,1029,755,507,350,239,150,82,47,22,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13968,13832,13637,13355,13031,12646,12215,11723,11202,10671,10173,9677,9149,8607,8056,7491,6939,6375,5858,5404,4982,4589,4206,3830,3455,3088,2727,2379,2063,1774,1501,1236,1001,781,628,514,413,321,239,169,119,78,52,33,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13966,13833,13627,13346,12992,12603,12175,11702,11203,10649,10055,9424,8826,8251,7686,7150,6630,6106,5648,5216,4818,4439,4084,3749,3422,3114,2807,2522,2245,1977,1720,1476,1233,1024,839,682,546,427,324,239,166,119,89,67,44,27,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
