0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
5788,5733,5593,5399,5132,4823,4470,4121,3776,3413,3047,2707,2431,2197,1971,1755,1564,1387,1232,1096,958,835,728,654,589,526,468,407,349,295,243,193,144,98,56,31,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5731,5587,5387,5119,4793,4437,4066,3700,3322,2965,2640,2366,2119,1882,1647,1424,1213,1014,855,714,593,492,402,327,262,206,160,123,90,66,48,32,20,11,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5727,5585,5371,5106,4785,4421,4001,3553,3115,2682,2259,1854,1498,1209,974,794,636,499,380,269,174,97,49,22,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5734,5607,5415,5169,4859,4529,4172,3775,3360,2957,2557,2175,1815,1480,1184,918,703,548,422,317,236,169,127,90,62,41,24,12,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5789,5732,5610,5419,5165,4853,4498,4119,3721,3344,2997,2648,2301,1968,1662,1380,1127,912,738,569,418,298,202,127,74,38,21,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5732,5596,5397,5138,4832,4482,4112,3741,3405,3076,2753,2453,2150,1880,1615,1360,1117,876,666,495,395,346,302,262,223,188,155,125,99,74,53,35,20,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5727,5596,5410,5175,4902,4602,4306,3999,3687,3402,3144,2891,2662,2463,2277,2105,1938,1800,1658,1530,1403,1277,1177,1084,991,903,822,735,653,576,502,439,381,327,274,228,179,137,101,71,47,28,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5729,5588,5402,5188,4954,4682,4380,4046,3686,3316,2958,2607,2250,1884,1570,1277,1014,784,579,437,306,187,133,92,63,41,23,11,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5723,5590,5393,5155,4886,4596,4298,4035,3780,3522,3288,3053,2851,2689,2528,2384,2243,2103,1970,1845,1729,1610,1492,1382,1271,1165,1062,960,859,764,675,598,525,460,397,346,298,256,215,179,144,113,85,59,39,24,12,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5788,5723,5585,5393,5168,4913,4615,4309,3991,3658,3310,2949,2585,2238,1943,1677,1417,1183,987,821,679,557,457,370,300,238,203,172,142,114,89,67,48,35,21,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5730,5578,5356,5061,4706,4294,3884,3524,3180,2867,2592,2336,2078,1841,1638,1454,1273,1114,965,832,719,625,530,439,356,284,218,158,106,64,31,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5730,5601,5396,5116,4785,4406,3982,3520,3033,2591,2230,1907,1586,1270,999,831,686,560,453,362,283,215,162,126,96,71,47,29,15,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5733,5589,5381,5123,4832,4517,4167,3802,3425,3047,2724,2431,2179,1961,1762,1598,1446,1309,1187,1081,988,898,809,725,638,559,484,412,340,266,198,145,106,73,46,27,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5732,5609,5404,5143,4819,4448,4016,3590,3179,2771,2411,2077,1785,1575,1394,1235,1096,957,824,706,591,483,388,308,232,169,120,86,56,33,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5729,5601,5401,5142,4844,4508,4159,3825,3492,3182,2904,2661,2432,2227,2019,1832,1664,1501,1346,1200,1061,936,824,729,633,540,455,377,300,238,184,143,106,78,57,40,26,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5733,5594,5390,5136,4853,4561,4254,3957,3640,3328,3036,2748,2456,2167,1897,1677,1468,1273,1086,910,745,588,449,322,207,118,49,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5722,5578,5364,5086,4751,4367,3977,3608,3251,2897,2549,2248,1995,1754,1574,1404,1233,1072,924,789,665,554,459,374,298,232,172,123,84,51,27,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5728,5592,5415,5205,4953,4675,4358,4018,3675,3332,3010,2694,2395,2095,1811,1588,1395,1217,1047,888,749,615,493,407,341,285,238,197,157,122,91,64,42,24,12,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5729,5597,5405,5170,4907,4603,4279,3953,3647,3330,3028,2730,2432,2138,1866,1612,1380,1180,993,832,711,605,512,422,345,270,206,152,106,71,44,24,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5728,5591,5395,5124,4817,4512,4175,3833,3482,3114,2747,2369,1999,1639,1354,1114,883,664,439,285,165,89,40,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5728,5587,5386,5114,4767,4367,3958,3549,3149,2770,2386,2025,1686,1355,1049,785,536,350,232,148,81,39,13,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5733,5605,5394,5111,4809,4496,4165,3824,3516,3208,2908,2613,2316,2025,1737,1461,1216,1023,847,685,536,420,340,282,230,179,136,97,64,35,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5727,5576,5356,5078,4740,4357,3932,3459,2968,2516,2069,1647,1306,1044,865,712,590,473,364,283,213,151,102,57,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5724,5587,5381,5128,4839,4525,4209,3913,3620,3324,3038,2757,2493,2245,2000,1771,1539,1327,1118,955,798,646,517,390,272,167,75,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5726,5599,5396,5135,4820,4469,4089,3688,3278,2873,2499,2141,1803,1505,1246,1025,827,672,525,402,302,216,145,89,47,22,9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5727,5578,5357,5067,4751,4396,4033,3655,3288,2922,2570,2270,2005,1750,1512,1294,1100,927,773,624,521,432,356,292,235,183,140,102,73,49,34,21,12,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5729,5604,5410,5165,4873,4537,4160,3756,3326,2902,2522,2194,1933,1727,1547,1387,1239,1106,978,860,738,637,559,494,429,367,309,254,200,151,113,83,56,35,22,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5733,5600,5399,5148,4857,4527,4164,3760,3323,2907,2515,2123,1735,1383,1048,746,482,251,105,38,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5731,5592,5374,5089,4742,4392,4021,3653,3278,2908,2560,2233,1944,1678,1431,1200,974,776,603,463,356,274,217,179,145,115,88,62,39,22,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5733,5608,5418,5174,4921,4632,4321,4024,3705,3372,3020,2646,2282,1944,1633,1374,1133,894,709,549,402,274,167,92,44,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5722,5576,5371,5097,4799,4471,4132,3768,3378,2990,2604,2203,1827,1486,1190,921,688,477,320,227,159,106,69,38,19,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5729,5611,5431,5202,4937,4612,4255,3875,3489,3141,2802,2518,2326,2162,2016,1910,1815,1720,1632,1546,1459,1375,1294,1217,1139,1062,987,912,840,763,690,621,552,480,415,350,289,233,181,135,98,72,48,31,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5732,5609,5432,5221,4989,4717,4414,4064,3682,3285,2903,2532,2198,1878,1624,1444,1292,1162,1029,909,794,689,589,497,410,330,259,197,150,109,78,52,34,21,11,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5730,5596,5386,5106,4754,4343,3903,3453,3020,2601,2249,1931,1623,1366,1129,929,768,634,514,406,303,199,142,102,71,46,28,12,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5732,5595,5368,5099,4808,4513,4204,3891,3589,3272,2943,2627,2343,2064,1800,1548,1306,1071,848,678,524,394,285,193,122,74,40,21,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5788,5738,5619,5437,5213,4976,4700,4408,4086,3780,3454,3126,2838,2543,2270,2010,1768,1542,1372,1223,1105,995,903,818,746,677,613,548,485,429,375,327,279,233,192,154,118,84,54,30,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5734,5606,5410,5146,4831,4468,4062,3644,3255,2868,2495,2121,1799,1531,1277,1037,798,563,351,207,94,51,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5721,5580,5365,5085,4775,4426,4062,3708,3389,3091,2809,2558,2362,2180,2023,1888,1750,1628,1508,1390,1281,1177,1067,964,863,762,661,562,464,370,279,207,146,103,66,40,23,11,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5727,5595,5393,5143,4858,4529,4195,3861,3497,3139,2783,2437,2103,1771,1500,1247,1023,840,674,546,446,368,305,251,204,159,117,76,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
