0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,10,70,211,412,684,1031,1431,1840,2249,2649,3028,3412,3773,4112,4443,4749,5013,5262,5448,5566,5650,5717,5759,5785,5795,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,65,193,404,687,989,1302,1633,1974,2282,2590,2890,3185,3482,3773,4061,4337,4582,4775,4951,5113,5262,5378,5458,5516,5568,5619,5662,5701,5734,5763,5780,5791,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,71,222,442,720,1058,1441,1866,2339,2830,3282,3729,4151,4492,4754,4933,5086,5208,5325,5434,5515,5585,5647,5696,5741,5776,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,74,211,417,670,959,1273,1589,1885,2178,2474,2760,3041,3305,3553,3798,4027,4259,4471,4680,4843,5000,5152,5281,5408,5526,5631,5723,5785,5795,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,72,199,402,663,978,1329,1709,2110,2520,2925,3299,3657,3995,4293,4552,4773,4971,5126,5273,5396,5496,5582,5653,5709,5751,5776,5789,5795,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,71,220,441,731,1047,1402,1765,2143,2510,2876,3228,3528,3793,4048,4286,4504,4698,4871,5025,5174,5277,5366,5442,5506,5563,5615,5658,5696,5725,5749,5764,5777,5786,5793,5796,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,69,194,388,633,925,1261,1638,2042,2472,2896,3276,3604,3865,4071,4251,4411,4559,4692,4820,4938,5060,5161,5239,5304,5369,5431,5489,5544,5598,5647,5685,5715,5742,5763,5776,5789,5796,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,65,198,399,650,941,1271,1634,2038,2475,2891,3283,3675,4063,4415,4750,5052,5316,5547,5693,5760,5788,5795,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,67,206,424,709,1056,1406,1777,2145,2520,2890,3238,3565,3854,4120,4367,4598,4824,5022,5195,5335,5442,5524,5581,5619,5653,5683,5710,5736,5759,5776,5788,5796,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,65,190,380,624,877,1166,1477,1774,2093,2426,2778,3152,3516,3854,4165,4424,4665,4904,5089,5249,5396,5524,5631,5706,5754,5784,5795,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,76,222,427,701,999,1327,1666,2030,2420,2808,3194,3595,3971,4312,4608,4877,5110,5321,5478,5571,5639,5692,5729,5760,5779,5791,5796,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,69,187,367,596,861,1186,1543,1923,2309,2657,2996,3280,3472,3636,3782,3888,3983,4078,4166,4252,4339,4423,4504,4581,4659,4736,4811,4886,4958,5035,5108,5177,5246,5318,5383,5448,5509,5565,5617,5663,5700,5726,5750,5767,5781,5791,5797,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,66,189,366,577,809,1081,1384,1734,2116,2513,2895,3266,3600,3920,4174,4354,4506,4636,4769,4889,5004,5109,5209,5301,5388,5468,5539,5601,5648,5689,5720,5746,5764,5777,5787,5795,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,68,202,412,692,1044,1455,1895,2345,2778,3197,3549,3867,4175,4432,4669,4869,5030,5164,5284,5392,5495,5599,5656,5696,5727,5752,5770,5786,5794,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,66,203,430,699,990,1285,1594,1907,2209,2526,2855,3171,3455,3734,3998,4250,4492,4727,4950,5120,5274,5404,5513,5605,5676,5724,5758,5777,5788,5794,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796
0,10,60,179,361,585,822,1098,1390,1712,2018,2344,2672,2960,3255,3528,3788,4030,4256,4426,4575,4693,4803,4895,4980,5052,5121,5185,5250,5313,5369,5423,5471,5519,5565,5606,5644,5680,5714,5744,5768,5785,5794,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,64,192,388,652,967,1330,1736,2154,2543,2930,3303,3677,3999,4267,4521,4761,5000,5235,5447,5591,5704,5747,5774,5788,5794,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,77,218,433,713,1023,1372,1736,2090,2409,2707,2989,3240,3436,3618,3775,3910,4048,4170,4290,4408,4517,4621,4731,4834,4935,5036,5137,5236,5334,5428,5519,5591,5652,5695,5732,5758,5775,5787,5794,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,71,203,405,655,940,1269,1603,1937,2301,2659,3015,3361,3695,4027,4298,4551,4775,4958,5124,5252,5352,5430,5493,5547,5594,5639,5681,5722,5760,5794,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,65,211,425,681,987,1351,1736,2141,2561,2975,3369,3754,4127,4497,4850,5139,5352,5500,5595,5660,5712,5755,5782,5795,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
