ORBIT_CNT,EVENT,ALPHA
1918325543.0,1,1.5817300370439962
1918325543.0,1,1.5817300370439962
1918325718.0,1,4.24419977106419
1918325718.0,1,4.24419977106419
1918325718.0,1,4.24419977106419
1918325718.0,1,4.24419977106419
1918325913.0,1,-3.437008472070181
1918325913.0,1,-3.437008472070181
1918325913.0,1,-3.437008472070181
1918325913.0,1,-3.437008472070181
1918326163.0,1,-3.791572369217922
1918326163.0,1,-3.791572369217922
1918326163.0,1,-3.791572369217922
1918326163.0,1,-3.791572369217922
1918326698.0,2,-5.716187608947447
1918326698.0,2,-5.716187608947447
1918326698.0,2,-5.716187608947447
1918326698.0,2,-5.716187608947447
1918326833.0,1,-6.048858206990327
1918326833.0,1,-6.048858206990327
1918326833.0,1,-6.048858206990327
1918326833.0,1,-6.048858206990327
1918326835.0,1,-4.3032002333358665
1918326835.0,1,-4.3032002333358665
1918326835.0,1,-4.3032002333358665
1918326835.0,1,-4.3032002333358665
1918327181.0,1,0.7119227501080957
1918327181.0,1,0.7119227501080957
1918327181.0,1,0.7119227501080957
1918327181.0,1,0.7119227501080957
1918327935.0,1,1.403861128534702
1918327935.0,1,1.403861128534702
1918327935.0,1,1.403861128534702
1918327935.0,1,1.403861128534702
1918328177.0,1,-2.3520991302847163
1918328177.0,1,-2.3520991302847163
1918328177.0,1,-2.3520991302847163
1918328177.0,1,-2.3520991302847163
1918328374.0,1,-7.841553791120502
1918328374.0,1,-7.841553791120502
1918328374.0,1,-7.841553791120502
1918328374.0,1,-7.841553791120502
1918329239.0,1,0.6328270573182458
1918329239.0,1,0.6328270573182458
1918329239.0,1,0.6328270573182458
1918329239.0,1,0.6328270573182458
1918329393.0,1,-6.107522958064555
1918329393.0,1,-6.107522958064555
1918329393.0,1,-6.107522958064555
1918329393.0,1,-6.107522958064555
1918329482.0,1,0.49440397198527164
1918329482.0,1,0.49440397198527164
1918329482.0,1,0.49440397198527164
1918329482.0,1,0.49440397198527164
1918330950.0,1,2.944126858065563
1918330950.0,1,2.944126858065563
1918330950.0,1,2.944126858065563
1918330950.0,1,2.944126858065563
1918331057.0,1,-7.60852235295098
1918331057.0,1,-7.60852235295098
1918331057.0,1,-7.60852235295098
1918331057.0,1,-7.60852235295098
1918331288.0,1,12.927539038150078
1918331288.0,1,12.927539038150078
1918331288.0,1,12.927539038150078
1918331288.0,1,12.927539038150078
1918331490.0,1,3.1413359394545908
1918331490.0,1,3.1413359394545908
1918331490.0,1,3.1413359394545908
1918331490.0,1,3.1413359394545908
1918334950.0,1,-17.00460352735376
1918334950.0,1,-17.00460352735376
1918334950.0,1,-17.00460352735376
1918334950.0,1,-17.00460352735376
1918335935.0,1,3.673415367884053
1918335935.0,1,3.673415367884053
1918335935.0,1,3.673415367884053
1918335935.0,1,3.673415367884053
1918336039.0,1,34.739056984328236
1918336039.0,1,34.739056984328236
1918336039.0,1,34.739056984328236
1918336039.0,1,34.739056984328236
1918336592.0,1,2.628448983208899
1918336592.0,1,2.628448983208899
1918336592.0,1,2.628448983208899
1918336592.0,1,2.628448983208899
1918336778.0,1,0.8898776786586465
1918336778.0,1,0.8898776786586465
1918336778.0,1,0.8898776786586465
1918336778.0,1,0.8898776786586465
1918337574.0,1,6.498287149212833
1918337574.0,1,6.498287149212833
1918337574.0,1,6.498287149212833
1918337574.0,1,6.498287149212833
1918337649.0,2,-1.9966330128311054
1918337649.0,2,-1.9966330128311054
1918337649.0,2,-1.9966330128311054
1918337649.0,2,-1.9966330128311054
1918338489.0,1,20.68720899811011
1918338489.0,1,20.68720899811011
1918338489.0,1,20.68720899811011
1918338489.0,1,20.68720899811011
1918339071.0,1,15.821809199979283
1918339071.0,1,15.821809199979283
1918339071.0,1,15.821809199979283
1918339071.0,1,15.821809199979283
1918340637.0,1,9.137651739255082
1918340637.0,1,9.137651739255082
1918340637.0,1,9.137651739255082
1918340637.0,1,9.137651739255082
1918341596.0,1,-17.09498597423831
1918341596.0,1,-17.09498597423831
1918341596.0,1,-17.09498597423831
1918341596.0,1,-17.09498597423831
1918341715.0,1,-5.088951350563665
1918341715.0,1,-5.088951350563665
1918341715.0,1,-5.088951350563665
1918341715.0,1,-5.088951350563665
1918341735.0,1,-3.358179729896049
1918341735.0,1,-3.358179729896049
1918341735.0,1,-3.358179729896049
1918341735.0,1,-3.358179729896049
1918342408.0,1,-9.542021136030765
1918342408.0,1,-9.542021136030765
1918342408.0,1,-9.542021136030765
1918342408.0,1,-9.542021136030765
1918343187.0,1,7.6279514218638225
1918343187.0,1,7.6279514218638225
1918343187.0,1,7.6279514218638225
1918343187.0,1,7.6279514218638225
1918343650.0,1,1.1864293809511322
1918343650.0,1,1.1864293809511322
1918343650.0,1,1.1864293809511322
1918343650.0,1,1.1864293809511322
1918343738.0,1,-10.978130446170363
1918343738.0,1,-10.978130446170363
1918343738.0,1,-10.978130446170363
1918343738.0,1,-10.978130446170363
1918343799.0,1,-1.3445653081444937
1918343799.0,1,-1.3445653081444937
1918343799.0,1,-1.3445653081444937
1918343799.0,1,-1.3445653081444937
1918343894.0,1,-8.867558638569793
1918343894.0,1,-8.867558638569793
1918343894.0,1,-8.867558638569793
1918343894.0,1,-8.867558638569793
1918344114.0,1,-11.814312346691242
1918344114.0,1,-11.814312346691242
1918344114.0,1,-11.814312346691242
1918344114.0,1,-11.814312346691242
1918344678.0,1,12.701894473463216
1918344678.0,1,12.701894473463216
1918344678.0,1,12.701894473463216
1918344678.0,1,12.701894473463216
1918345007.0,1,8.964066712521383
1918345007.0,1,8.964066712521383
1918345007.0,1,8.964066712521383
1918345007.0,1,8.964066712521383
1918346321.0,1,-0.5932782875270146
1918346321.0,1,-0.5932782875270146
1918346321.0,1,-0.5932782875270146
1918346321.0,1,-0.5932782875270146
1918347299.0,1,3.141335939454998
1918347299.0,1,3.141335939454998
1918347299.0,1,3.141335939454998
1918347299.0,1,3.141335939454998
1918348396.0,1,9.21474656285495
1918348396.0,1,9.21474656285495
1918348396.0,1,9.21474656285495
1918348396.0,1,9.21474656285495
1918349053.0,1,1.3643309079604777
1918349053.0,1,1.3643309079604777
1918349053.0,1,1.3643309079604777
1918349053.0,1,1.3643309079604777
1918354380.0,1,3.6931104015616505
1918354380.0,1,3.6931104015616505
1918354380.0,1,3.6931104015616505
1918354380.0,1,3.6931104015616505
1918364290.0,1,-12.154941697222613
1918364290.0,1,-12.154941697222613
1918364290.0,1,-12.154941697222613
1918364290.0,1,-12.154941697222613
1918364335.0,1,18.440034096673934
1918364335.0,1,18.440034096673934
1918364335.0,1,18.440034096673934
1918364335.0,1,18.440034096673934
1918365175.0,1,12.381545811753464
1918365175.0,1,12.381545811753464
1918365175.0,1,12.381545811753464
1918365175.0,1,12.381545811753464
1918371206.0,1,22.33038310368935
1918371206.0,1,22.33038310368935
1918371206.0,1,22.33038310368935
1918371206.0,1,22.33038310368935
1918373002.0,1,-4.480146277101126
1918373002.0,1,-4.480146277101126
1918373002.0,1,-4.480146277101126
1918373002.0,1,-4.480146277101126
1918374117.0,1,16.022979847428484
1918374117.0,1,16.022979847428484
1918374117.0,1,16.022979847428484
1918374117.0,1,16.022979847428484
1918374800.0,1,-11.03529769579909
1918374800.0,1,-11.03529769579909
1918374800.0,1,-11.03529769579909
1918374800.0,1,-11.03529769579909
1918382423.0,1,19.378090752031042
1918382423.0,1,19.378090752031042
1918382423.0,1,19.378090752031042
1918382423.0,1,19.378090752031042
1918385487.0,1,-10.863729634378842
1918385487.0,1,-10.863729634378842
1918385487.0,1,-10.863729634378842
1918385487.0,1,-10.863729634378842
1918386694.0,1,-3.515824189059586
1918386694.0,1,-3.515824189059586
1918386694.0,1,-3.515824189059586
1918386694.0,1,-3.515824189059586
1918393939.0,1,-3.5552270709187765
1918393939.0,1,-3.5552270709187765
1918393939.0,1,-3.5552270709187765
1918393939.0,1,-3.5552270709187765
1918394184.0,1,-12.871165843490711
1918394184.0,1,-12.871165843490711
1918394184.0,1,-12.871165843490711
1918394184.0,1,-12.871165843490711
1918400517.0,1,-9.041236291215887
1918400517.0,1,-9.041236291215887
1918400517.0,1,-9.041236291215887
1918400517.0,1,-9.041236291215887
1918400993.0,1,3.9096970827638686
1918400993.0,1,3.9096970827638686
1918400993.0,1,3.9096970827638686
1918400993.0,1,3.9096970827638686
1918406302.0,1,2.1941349262259076
1918406302.0,1,2.1941349262259076
1918406302.0,1,2.1941349262259076
1918406302.0,1,2.1941349262259076
1918409058.0,1,5.85321774615336
1918409058.0,1,5.85321774615336
1918409058.0,1,5.85321774615336
1918409058.0,1,5.85321774615336
1918410697.0,1,0.8107885149227567
1918410697.0,1,0.8107885149227567
1918410697.0,1,0.8107885149227567
1918410697.0,1,0.8107885149227567
1918410951.0,1,6.868952195566629
1918410951.0,1,6.868952195566629
1918410951.0,1,6.868952195566629
1918410951.0,1,6.868952195566629
1918412918.0,1,5.735767397151885
1918412918.0,1,5.735767397151885
1918412918.0,1,5.735767397151885
1918412918.0,1,5.735767397151885
1918414362.0,1,-18.297532862181576
1918414362.0,1,-18.297532862181576
1918414362.0,1,-18.297532862181576
1918414362.0,1,-18.297532862181576
1918416641.0,1,-9.772661966733503
1918416641.0,1,-9.772661966733503
1918416641.0,1,-9.772661966733503
1918416641.0,1,-9.772661966733503
1918424346.0,1,3.9490646409663936
1918424346.0,1,3.9490646409663936
1918424346.0,1,3.9490646409663936
1918424346.0,1,3.9490646409663936
1918426492.0,1,11.491826673908692
1918426492.0,1,11.491826673908692
1918426492.0,1,11.491826673908692
1918426492.0,1,11.491826673908692
1918429257.0,1,19.07835302595616
1918429257.0,1,19.07835302595616
1918429257.0,1,19.07835302595616
1918429257.0,1,19.07835302595616
1918430514.0,1,-5.853217746153208
1918430514.0,1,-5.853217746153208
1918430514.0,1,-5.853217746153208
1918430514.0,1,-5.853217746153208
1918430570.0,1,-8.75168200534365
1918430570.0,1,-8.75168200534365
1918430570.0,1,-8.75168200534365
1918430570.0,1,-8.75168200534365
1918434484.0,1,-4.578412862368396
1918434484.0,1,-4.578412862368396
1918434484.0,1,-4.578412862368396
1918434484.0,1,-4.578412862368396
1918435919.0,1,-2.4705489407471
1918435919.0,1,-2.4705489407471
1918435919.0,1,-2.4705489407471
1918435919.0,1,-2.4705489407471
1918439002.0,1,14.458245538978016
1918439002.0,1,14.458245538978016
1918439002.0,1,14.458245538978016
1918439002.0,1,14.458245538978016
1918443493.0,1,15.876713861125268
1918443493.0,1,15.876713861125268
1918443493.0,1,15.876713861125268
1918443493.0,1,15.876713861125268
1918445157.0,1,22.211830686445953
1918445157.0,1,22.211830686445953
1918445157.0,1,22.211830686445953
1918445157.0,1,22.211830686445953
1918448209.0,1,-5.990180723101506
1918448209.0,1,-5.990180723101506
1918448209.0,1,-5.990180723101506
1918448209.0,1,-5.990180723101506
1918448466.0,1,17.16722886678678
1918448466.0,1,17.16722886678678
1918448466.0,1,17.16722886678678
1918448466.0,1,17.16722886678678
1918449262.0,1,10.156350277031553
1918449262.0,1,10.156350277031553
1918449262.0,1,10.156350277031553
1918449262.0,1,10.156350277031553
1918451261.0,1,17.617466422261995
1918451261.0,1,17.617466422261995
1918451261.0,1,17.617466422261995
1918451261.0,1,17.617466422261995
1918452744.0,1,-12.079320752332992
1918452744.0,1,-12.079320752332992
1918452744.0,1,-12.079320752332992
1918452744.0,1,-12.079320752332992
1918461600.0,1,-6.068414544643201
1918461600.0,1,-6.068414544643201
1918461600.0,1,-6.068414544643201
1918461600.0,1,-6.068414544643201
1918462657.0,1,12.173840228327464
1918462657.0,1,12.173840228327464
1918462657.0,1,12.173840228327464
1918462657.0,1,12.173840228327464
1918463858.0,1,-9.926245506651627
1918463858.0,1,-9.926245506651627
1918463858.0,1,-9.926245506651627
1918463858.0,1,-9.926245506651627
1918465971.0,1,16.660356933558397
1918465971.0,1,16.660356933558397
1918465971.0,1,16.660356933558397
1918465971.0,1,16.660356933558397
1918471274.0,1,-8.016156638589493
1918471274.0,1,-8.016156638589493
1918471274.0,1,-8.016156638589493
1918471274.0,1,-8.016156638589493
1918474362.0,1,9.92624550665154
1918474362.0,1,9.92624550665154
1918474362.0,1,9.92624550665154
1918474362.0,1,9.92624550665154
1918476064.0,1,-1.8978639589693034
1918476064.0,1,-1.8978639589693034
1918476064.0,1,-1.8978639589693034
1918476064.0,1,-1.8978639589693034
1918476926.0,1,-8.886864329568375
1918476926.0,1,-8.886864329568375
1918476926.0,1,-8.886864329568375
1918476926.0,1,-8.886864329568375
1918477379.0,1,11.396836365382947
1918477379.0,1,11.396836365382947
1918477379.0,1,11.396836365382947
1918477379.0,1,11.396836365382947
1918477694.0,1,18.083341177831834
1918477694.0,1,18.083341177831834
1918477694.0,1,18.083341177831834
1918477694.0,1,18.083341177831834
1918480250.0,1,-6.205268925401645
1918480250.0,1,-6.205268925401645
1918480250.0,1,-6.205268925401645
1918480250.0,1,-6.205268925401645
1918481537.0,1,3.8112620904547025
1918481537.0,1,3.8112620904547025
1918481537.0,1,3.8112620904547025
1918481537.0,1,3.8112620904547025
1918489805.0,1,-8.035547767714233
1918489805.0,1,-8.035547767714233
1918489805.0,1,-8.035547767714233
1918489805.0,1,-8.035547767714233
1918491891.0,1,16.769201466885576
1918491891.0,1,16.769201466885576
1918491891.0,1,16.769201466885576
1918491891.0,1,16.769201466885576
1918497214.0,1,21.803844992935254
1918497214.0,1,21.803844992935254
1918497214.0,1,21.803844992935254
1918497214.0,1,21.803844992935254
1918497717.0,1,-3.2793382578110073
1918497717.0,1,-3.2793382578110073
1918497717.0,1,-3.2793382578110073
1918497717.0,1,-3.2793382578110073
1918499341.0,1,15.399887957702921
1918499341.0,1,15.399887957702921
1918499341.0,1,15.399887957702921
1918499341.0,1,15.399887957702921
1918501948.0,1,-9.041236291216382
1918501948.0,1,-9.041236291216382
1918501948.0,1,-9.041236291216382
1918501948.0,1,-9.041236291216382
1918506715.0,1,-0.8305611073200228
1918506715.0,1,-0.8305611073200228
1918506715.0,1,-0.8305611073200228
1918506715.0,1,-0.8305611073200228
1918506843.0,1,10.768328565629231
1918506843.0,1,10.768328565629231
1918506843.0,1,10.768328565629231
1918506843.0,1,10.768328565629231
1918507047.0,2,5.677024018120196
1918507047.0,2,5.677024018120196
1918507047.0,2,5.677024018120196
1918507047.0,2,5.677024018120196
1918507595.0,1,1.7398102435940197
1918507595.0,1,1.7398102435940197
1918507595.0,1,1.7398102435940197
1918507595.0,1,1.7398102435940197
1918507925.0,1,19.07835302595616
1918507925.0,1,19.07835302595616
1918507925.0,1,19.07835302595616
1918507925.0,1,19.07835302595616
1918508022.0,1,19.501193320873252
1918508022.0,1,19.501193320873252
1918508022.0,1,19.501193320873252
1918508022.0,1,19.501193320873252
1918508212.0,1,-11.662647665689569
1918508212.0,1,-11.662647665689569
1918508212.0,1,-11.662647665689569
1918508212.0,1,-11.662647665689569
1918509897.0,1,3.20048435137217
1918509897.0,1,3.20048435137217
1918509897.0,1,3.20048435137217
1918509897.0,1,3.20048435137217
1918512352.0,1,-1.7200516173030371
1918512352.0,1,-1.7200516173030371
1918512352.0,1,-1.7200516173030371
1918512352.0,1,-1.7200516173030371
1918513879.0,1,-1.305033152935698
1918513879.0,1,-1.305033152935698
1918513879.0,1,-1.305033152935698
1918513879.0,1,-1.305033152935698
1918513917.0,1,1.720051617303368
1918513917.0,1,1.720051617303368
1918513917.0,1,1.720051617303368
1918513917.0,1,1.720051617303368
1918513968.0,1,-0.5932782875269382
1918513968.0,1,-0.5932782875269382
1918513968.0,1,-0.5932782875269382
1918513968.0,1,-0.5932782875269382
1918514081.0,1,-7.666804261814168
1918514081.0,1,-7.666804261814168
1918514081.0,1,-7.666804261814168
1918514081.0,1,-7.666804261814168
1918514109.0,1,1.087585092430877
1918514109.0,1,1.087585092430877
1918514109.0,1,1.087585092430877
1918514109.0,1,1.087585092430877
1918514751.0,1,10.118022260858545
1918514751.0,1,10.118022260858545
1918514751.0,1,10.118022260858545
1918514751.0,1,10.118022260858545
1918515111.0,1,1.1666610694479653
1918515111.0,1,1.1666610694479653
1918515111.0,1,1.1666610694479653
1918515111.0,1,1.1666610694479653
1918515744.0,1,12.87116584349075
1918515744.0,1,12.87116584349075
1918515744.0,1,12.87116584349075
1918515744.0,1,12.87116584349075
1918516214.0,1,5.794498679711922
1918516214.0,1,5.794498679711922
1918516214.0,1,5.794498679711922
1918516214.0,1,5.794498679711922
1918517542.0,2,-7.083285999752625
1918517542.0,2,-7.083285999752625
1918517542.0,2,-7.083285999752625
1918517542.0,2,-7.083285999752625
1918517599.0,1,3.4567136339559004
1918517599.0,1,3.4567136339559004
1918517599.0,1,3.4567136339559004
1918517599.0,1,3.4567136339559004
1918517902.0,1,1.44339001239113
1918517902.0,1,1.44339001239113
1918517902.0,1,1.44339001239113
1918517902.0,1,1.44339001239113
1918518834.0,1,15.913300355453789
1918518834.0,1,15.913300355453789
1918518834.0,1,15.913300355453789
1918518834.0,1,15.913300355453789
1918519015.0,1,1.7990836201572766
1918519015.0,1,1.7990836201572766
1918519015.0,1,1.7990836201572766
1918519015.0,1,1.7990836201572766
1918519153.0,1,1.186429380950496
1918519153.0,1,1.186429380950496
1918519153.0,1,1.186429380950496
1918519153.0,1,1.186429380950496
1918519363.0,1,-7.97736883869096
1918519363.0,1,-7.97736883869096
1918519363.0,1,-7.97736883869096
1918519363.0,1,-7.97736883869096
1918519523.0,1,-1.917618691262776
1918519523.0,1,-1.917618691262776
1918519523.0,1,-1.917618691262776
1918519523.0,1,-1.917618691262776
1918519558.0,1,1.2457326016464256
1918519558.0,1,1.2457326016464256
1918519558.0,1,1.2457326016464256
1918519558.0,1,1.2457326016464256
1918519766.0,1,-8.867558638570225
1918519766.0,1,-8.867558638570225
1918519766.0,1,-8.867558638570225
1918519766.0,1,-8.867558638570225
1918519803.0,1,-0.29664709531279454
1918519803.0,1,-0.29664709531279454
1918519803.0,1,-0.29664709531279454
1918519803.0,1,-0.29664709531279454
1918520173.0,1,-9.88786303923127
1918520173.0,1,-9.88786303923127
1918520173.0,1,-9.88786303923127
1918520173.0,1,-9.88786303923127
1918520370.0,1,21.650246503896636
1918520370.0,1,21.650246503896636
1918520370.0,1,21.650246503896636
1918520370.0,1,21.650246503896636
1918520567.0,1,0.9491923423952765
1918520567.0,1,0.9491923423952765
1918520567.0,1,0.9491923423952765
1918520567.0,1,0.9491923423952765
1918521259.0,1,-3.161052827709274
1918521259.0,1,-3.161052827709274
1918521259.0,1,-3.161052827709274
1918521259.0,1,-3.161052827709274
1918521330.0,1,1.8583531448657677
1918521330.0,1,1.8583531448657677
1918521330.0,1,1.8583531448657677
1918521330.0,1,1.8583531448657677
1918522435.0,1,2.3126113392736634
1918522435.0,1,2.3126113392736634
1918522435.0,1,2.3126113392736634
1918522435.0,1,2.3126113392736634
1918523398.0,1,9.214746562854849
1918523398.0,1,9.214746562854849
1918523398.0,1,9.214746562854849
1918523398.0,1,9.214746562854849
1918523719.0,1,7.744488631979383
1918523719.0,1,7.744488631979383
1918523719.0,1,7.744488631979383
1918523719.0,1,7.744488631979383
1918526308.0,1,5.343922172621079
1918526308.0,1,5.343922172621079
1918526308.0,1,5.343922172621079
1918526308.0,1,5.343922172621079
1918526808.0,1,19.04301799215137
1918526808.0,1,19.04301799215137
1918526808.0,1,19.04301799215137
1918526808.0,1,19.04301799215137
1918526828.0,1,-3.8309509102140584
1918526828.0,1,-3.8309509102140584
1918526828.0,1,-3.8309509102140584
1918526828.0,1,-3.8309509102140584
1918526887.0,1,3.8703258269578567
1918526887.0,1,3.8703258269578567
1918526887.0,1,3.8703258269578567
1918526887.0,1,3.8703258269578567
1918527423.0,1,2.174387004736518
1918527423.0,1,2.174387004736518
1918527423.0,1,2.174387004736518
1918527423.0,1,2.174387004736518
1918527880.0,1,5.57909183080054
1918527880.0,1,5.57909183080054
1918527880.0,1,5.57909183080054
1918527880.0,1,5.57909183080054
1918528154.0,1,1.4236257398998104
1918528154.0,1,1.4236257398998104
1918528154.0,1,1.4236257398998104
1918528154.0,1,1.4236257398998104
1918529819.0,1,0.6921490695307742
1918529819.0,1,0.6921490695307742
1918529819.0,1,0.6921490695307742
1918529819.0,1,0.6921490695307742
1918529962.0,1,14.828498955837146
1918529962.0,1,14.828498955837146
1918529962.0,1,14.828498955837146
1918529962.0,1,14.828498955837146
1918530207.0,1,-5.167425910239312
1918530207.0,1,-5.167425910239312
1918530207.0,1,-5.167425910239312
1918530207.0,1,-5.167425910239312
1918532762.0,1,-1.5817300370438179
1918532762.0,1,-1.5817300370438179
1918532762.0,1,-1.5817300370438179
1918532762.0,1,-1.5817300370438179
1918532922.0,1,1.9176186912631323
1918532922.0,1,1.9176186912631323
1918532922.0,1,1.9176186912631323
1918532922.0,1,1.9176186912631323
1918532937.0,1,6.478763046596117
1918532937.0,1,6.478763046596117
1918532937.0,1,6.478763046596117
1918532937.0,1,6.478763046596117
1918533075.0,1,3.7324978425524558
1918533075.0,1,3.7324978425524558
1918533075.0,1,3.7324978425524558
1918533075.0,1,3.7324978425524558
1918533358.0,1,1.5224436197216886
1918533358.0,1,1.5224436197216886
1918533358.0,1,1.5224436197216886
1918533358.0,1,1.5224436197216886
1918533553.0,1,-0.5141790895183822
1918533553.0,1,-0.5141790895183822
1918533553.0,1,-0.5141790895183822
1918533553.0,1,-0.5141790895183822
1918534179.0,1,0.9294210076148014
1918534179.0,1,0.9294210076148014
1918534179.0,1,0.9294210076148014
1918534179.0,1,0.9294210076148014
1918534378.0,1,-8.248726986964613
1918534378.0,1,-8.248726986964613
1918534378.0,1,-8.248726986964613
1918534378.0,1,-8.248726986964613
1918534716.0,1,2.806038667796397
1918534716.0,1,2.806038667796397
1918534716.0,1,2.806038667796397
1918534716.0,1,2.806038667796397
1918535260.0,1,1.0875850924308643
1918535260.0,1,1.0875850924308643
1918535260.0,1,1.0875850924308643
1918535260.0,1,1.0875850924308643
1918535569.0,1,5.108571796826831
1918535569.0,1,5.108571796826831
1918535569.0,1,5.108571796826831
1918535569.0,1,5.108571796826831
1918535614.0,1,-1.0480455311417194
1918535614.0,1,-1.0480455311417194
1918535614.0,1,-1.0480455311417194
1918535614.0,1,-1.0480455311417194
1918536412.0,1,17.167228866785532
1918536412.0,1,17.167228866785532
1918536412.0,1,17.167228866785532
1918536412.0,1,17.167228866785532
1918537164.0,1,-5.226269091352627
1918537164.0,1,-5.226269091352627
1918537164.0,1,-5.226269091352627
1918537164.0,1,-5.226269091352627
1918537887.0,1,-6.18572261422184
1918537887.0,1,-6.18572261422184
1918537887.0,1,-6.18572261422184
1918537887.0,1,-6.18572261422184
1918538483.0,1,-6.693444104063484
1918538483.0,1,-6.693444104063484
1918538483.0,1,-6.693444104063484
1918538483.0,1,-6.693444104063484
1918539214.0,1,7.550224601218186
1918539214.0,1,7.550224601218186
1918539214.0,1,7.550224601218186
1918539214.0,1,7.550224601218186
1918539813.0,1,3.2596259353705284
1918539813.0,1,3.2596259353705284
1918539813.0,1,3.2596259353705284
1918539813.0,1,3.2596259353705284
1918540664.0,1,16.696652239482216
1918540664.0,1,16.696652239482216
1918540664.0,1,16.696652239482216
1918540664.0,1,16.696652239482216
1918540743.0,1,11.491826673908513
1918540743.0,1,11.491826673908513
1918540743.0,1,11.491826673908513
1918540743.0,1,11.491826673908513
1918540959.0,1,21.462070257364942
1918540959.0,1,21.462070257364942
1918540959.0,1,21.462070257364942
1918540959.0,1,21.462070257364942
1918541502.0,1,-4.067144763614584
1918541502.0,1,-4.067144763614584
1918541502.0,1,-4.067144763614584
1918541502.0,1,-4.067144763614584
1918543001.0,1,-2.588977624195209
1918543001.0,1,-2.588977624195209
1918543001.0,1,-2.588977624195209
1918543001.0,1,-2.588977624195209
1918543626.0,1,5.657440224372989
1918543626.0,1,5.657440224372989
1918543626.0,1,5.657440224372989
1918543626.0,1,5.657440224372989
1918544135.0,1,-10.29042580629903
1918544135.0,1,-10.29042580629903
1918544135.0,1,-10.29042580629903
1918544135.0,1,-10.29042580629903
1918546767.0,1,-8.500369460723524
1918546767.0,1,-8.500369460723524
1918546767.0,1,-8.500369460723524
1918546767.0,1,-8.500369460723524
1918549361.0,1,23.93574563237034
1918549361.0,1,23.93574563237034
1918549361.0,1,23.93574563237034
1918549361.0,1,23.93574563237034
1918549512.0,1,-11.852202375877692
1918549512.0,1,-11.852202375877692
1918549512.0,1,-11.852202375877692
1918549512.0,1,-11.852202375877692
1918550189.0,1,11.64367787669486
1918550189.0,1,11.64367787669486
1918550189.0,1,11.64367787669486
1918550189.0,1,11.64367787669486
1918550387.0,1,9.021946986112896
1918550387.0,1,9.021946986112896
1918550387.0,1,9.021946986112896
1918550387.0,1,9.021946986112896
1918552084.0,1,-12.664247869951424
1918552084.0,1,-12.664247869951424
1918552084.0,1,-12.664247869951424
1918552084.0,1,-12.664247869951424
1918553202.0,1,-0.3955267116350716
1918553202.0,1,-0.3955267116350716
1918553202.0,1,-0.3955267116350716
1918553202.0,1,-0.3955267116350716
1918553798.0,1,0.5339540845500628
1918553798.0,1,0.5339540845500628
1918553798.0,1,0.5339540845500628
1918553798.0,1,0.5339540845500628
1918559261.0,1,24.674908649161043
1918559261.0,1,24.674908649161043
1918559261.0,1,24.674908649161043
1918559261.0,1,24.674908649161043
1918559524.0,1,-0.8898776786590918
1918559524.0,1,-0.8898776786590918
1918559524.0,1,-0.8898776786590918
1918559524.0,1,-0.8898776786590918
1918560580.0,1,9.060523529870299
1918560580.0,1,9.060523529870299
1918560580.0,1,9.060523529870299
1918560580.0,1,9.060523529870299
1918564107.0,1,-9.426583084157832
1918564107.0,1,-9.426583084157832
1918564107.0,1,-9.426583084157832
1918564107.0,1,-9.426583084157832
1918564904.0,1,3.437008472070181
1918564904.0,1,3.437008472070181
1918564904.0,1,3.437008472070181
1918564904.0,1,3.437008472070181
1918570243.0,1,-0.059329927994296316
1918570243.0,1,-0.059329927994296316
1918570243.0,1,-0.059329927994296316
1918570243.0,1,-0.059329927994296316
1918571501.0,1,25.453803259893114
1918571501.0,1,25.453803259893114
1918571501.0,1,25.453803259893114
1918571501.0,1,25.453803259893114
1918572848.0,1,-10.997188660801026
1918572848.0,1,-10.997188660801026
1918572848.0,1,-10.997188660801026
1918572848.0,1,-10.997188660801026
1918589674.0,1,10.405257140034035
1918589674.0,1,10.405257140034035
1918589674.0,1,10.405257140034035
1918589674.0,1,10.405257140034035
1918591851.0,1,14.08675418159806
1918591851.0,1,14.08675418159806
1918591851.0,1,14.08675418159806
1918591851.0,1,14.08675418159806
1918596049.0,1,13.751374311804582
1918596049.0,1,13.751374311804582
1918596049.0,1,13.751374311804582
1918596049.0,1,13.751374311804582
1918599806.0,1,-10.520004014022314
1918599806.0,1,-10.520004014022314
1918599806.0,1,-10.520004014022314
1918599806.0,1,-10.520004014022314
1918600226.0,1,-0.77124275544114
1918600226.0,1,-0.77124275544114
1918600226.0,1,-0.77124275544114
1918600226.0,1,-0.77124275544114
1918602609.0,1,-8.442327074949466
1918602609.0,1,-8.442327074949466
1918602609.0,1,-8.442327074949466
1918602609.0,1,-8.442327074949466
1918604404.0,1,-3.49612149705985
1918604404.0,1,-3.49612149705985
1918604404.0,1,-3.49612149705985
1918604404.0,1,-3.49612149705985
1918605409.0,1,25.114255811877467
1918605409.0,1,25.114255811877467
1918605409.0,1,25.114255811877467
1918605409.0,1,25.114255811877467
1918610270.0,1,-3.988428464921129
1918610270.0,1,-3.988428464921129
1918610270.0,1,-3.988428464921129
1918610270.0,1,-3.988428464921129
1918615160.0,1,-0.7514695977707986
1918615160.0,1,-0.7514695977707986
1918615160.0,1,-0.7514695977707986
1918615160.0,1,-0.7514695977707986
1918616345.0,1,9.176203340376132
1918616345.0,1,9.176203340376132
1918616345.0,1,9.176203340376132
1918616345.0,1,9.176203340376132
